ell,TT,EE,BB,TE
6.710000000000000000e+02,1.800852804341876208e+03,3.707174150143679725e+01,8.152965375533666181e-02,-5.548791889185743997e+01
6.720000000000000000e+02,1.801102726071857887e+03,3.715063191398208176e+01,8.158693453502517678e-02,-5.718253296755572279e+01
6.730000000000000000e+02,1.801543339362688130e+03,3.722370324906841432e+01,8.164482350540314126e-02,-5.887538201988029130e+01
6.740000000000000000e+02,1.802174213642143741e+03,3.729089457850580658e+01,8.170334255823914760e-02,-6.056590099334899691e+01
6.750000000000000000e+02,1.803002350779897142e+03,3.735214486959284130e+01,8.176251321097573188e-02,-6.225322817261227470e+01
6.760000000000000000e+02,1.804019900083812672e+03,3.740746726579916981e+01,8.182235659520867288e-02,-6.393665086755864735e+01
6.770000000000000000e+02,1.805226443402590348e+03,3.745687480048492546e+01,8.188289344488236532e-02,-6.561553111357765999e+01
6.780000000000000000e+02,1.806614138481849295e+03,3.750023182716086723e+01,8.194414408412614703e-02,-6.728893423749578062e+01
6.790000000000000000e+02,1.808197432426199839e+03,3.753755115080860350e+01,8.200612841473169101e-02,-6.895614882523375400e+01
6.800000000000000000e+02,1.809968491663025134e+03,3.756884545823213273e+01,8.206886590355653988e-02,-7.061646385413934013e+01
6.810000000000000000e+02,1.811919487062418966e+03,3.759397874845774368e+01,8.213237556938811357e-02,-7.226894582502930575e+01
6.820000000000000000e+02,1.814050022360148660e+03,3.761303774770060215e+01,8.219667596998536663e-02,-7.391295872897597974e+01
6.830000000000000000e+02,1.816367134233488741e+03,3.762588620585516708e+01,8.226178518866116007e-02,-7.554764404478792983e+01
6.840000000000000000e+02,1.818870435679197271e+03,3.763261059506780981e+01,8.232772082089062637e-02,-7.717244070526513156e+01
6.850000000000000000e+02,1.821544687743917166e+03,3.763329725684074134e+01,8.239449996093735351e-02,-7.878663937767231573e+01
6.860000000000000000e+02,1.824396941357700371e+03,3.762788383269369774e+01,8.246213918832653866e-02,-8.038915959448088699e+01
6.870000000000000000e+02,1.827426824016345336e+03,3.761653067939934658e+01,8.253065455448964360e-02,-8.198018397144612379e+01
6.880000000000000000e+02,1.830633968215481673e+03,3.759910088224653890e+01,8.260006156939542210e-02,-8.355900396684103271e+01
6.890000000000000000e+02,1.834018011534283460e+03,3.757575452089998436e+01,8.267037518847301925e-02,-8.512416842906368686e+01
6.900000000000000000e+02,1.837571168368202962e+03,3.754657724978741840e+01,8.274160979965310136e-02,-8.667496924709732298e+01
6.910000000000000000e+02,1.841293086711098113e+03,3.751143172905577217e+01,8.281377921062887948e-02,-8.821144133074061244e+01
6.920000000000000000e+02,1.845183419884631121e+03,3.747040332360955972e+01,8.288689663656652329e-02,-8.973287692062002918e+01
6.930000000000000000e+02,1.849241826615311538e+03,3.742350296718799285e+01,8.296097468807871189e-02,-9.123856840312187444e+01
6.940000000000000000e+02,1.853460542758069778e+03,3.737081572752150294e+01,8.303602535972087750e-02,-9.272706545513139531e+01
6.950000000000000000e+02,1.857846666417007782e+03,3.731227795404168290e+01,8.311206001880008798e-02,-9.419840352874120981e+01
6.960000000000000000e+02,1.862377587909494650e+03,3.724782584317026135e+01,8.318908939486713283e-02,-9.565113249066706658e+01
6.970000000000000000e+02,1.867075273329295214e+03,3.717769257068081146e+01,8.326712356968095363e-02,-9.708528794175791177e+01
6.980000000000000000e+02,1.871917124398700480e+03,3.710173973859667029e+01,8.334617196783608573e-02,-9.849941985621296681e+01
6.990000000000000000e+02,1.876917690370406490e+03,3.702005164170110163e+01,8.342624334799010610e-02,-9.989356390091835181e+01
7.000000000000000000e+02,1.882061812917924954e+03,3.693271241559039453e+01,8.350734579472883501e-02,-1.012670129095404405e+02
7.010000000000000000e+02,1.887349227552048433e+03,3.683973164408951106e+01,8.358948671131627428e-02,-1.026190689405463843e+02
7.020000000000000000e+02,1.892772372436151272e+03,3.674111831831674380e+01,8.367267281298164383e-02,-1.039490709879226245e+02
7.030000000000000000e+02,1.898338579620287874e+03,3.663702972560927407e+01,8.375691012104687083e-02,-1.052571100635865520e+02
7.040000000000000000e+02,1.904047758724264668e+03,3.652740013857696511e+01,8.384220395797434278e-02,-1.065410485924196422e+02
7.050000000000000000e+02,1.909877540242018767e+03,3.641238651504479407e+01,8.392855894291625929e-02,-1.078017202364508051e+02
7.060000000000000000e+02,1.915850130690429523e+03,3.629199707954354892e+01,8.401597898837250000e-02,-1.090377300286923372e+02
7.070000000000000000e+02,1.921943172394440808e+03,3.616638845639995736e+01,8.410446729751654138e-02,-1.102491685272905784e+02
7.080000000000000000e+02,1.928156598618913904e+03,3.603541996787932078e+01,8.419402636225679915e-02,-1.114361261245266945e+02
7.090000000000000000e+02,1.934497776839185690e+03,3.589939646844660359e+01,8.428465796236986329e-02,-1.125964645208288744e+02
7.100000000000000000e+02,1.940951795302626579e+03,3.575825122555426816e+01,8.437636316513133505e-02,-1.137310165490810903e+02
7.110000000000000000e+02,1.947518604734015298e+03,3.561206590355509860e+01,8.446914232595736927e-02,-1.148391291436641808e+02
7.120000000000000000e+02,1.954205589931139230e+03,3.546092199617321938e+01,8.456299508975256840e-02,-1.159194061547391925e+02
7.130000000000000000e+02,1.960990427951290258e+03,3.530482654255926889e+01,8.465792039299811778e-02,-1.169719368326578319e+02
7.140000000000000000e+02,1.967880514843159290e+03,3.514393497743772343e+01,8.475391646655647260e-02,-1.179960673023101521e+02
7.150000000000000000e+02,1.974875823817902756e+03,3.497825399681966729e+01,8.485098083927559987e-02,-1.189918862126929326e+02
7.160000000000000000e+02,1.981961476813963600e+03,3.480779012481427515e+01,8.494911034218732837e-02,-1.199587390464839416e+02
7.170000000000000000e+02,1.989137457806263228e+03,3.463262399702207972e+01,8.504830111335211218e-02,-1.208952280997807804e+02
7.180000000000000000e+02,1.996403756007421407e+03,3.445283607700817896e+01,8.514854860336222575e-02,-1.218014409670374079e+02
7.190000000000000000e+02,2.003752937413188420e+03,3.426858093986606946e+01,8.524984758133401230e-02,-1.226767220159829179e+02
7.200000000000000000e+02,2.011185001393063885e+03,3.407986442185749354e+01,8.535219214156128387e-02,-1.235219008728299883e+02
7.210000000000000000e+02,2.018692523874839026e+03,3.388691503815916661e+01,8.545557571048202627e-02,-1.243355782274318670e+02
7.220000000000000000e+02,2.026275513925583937e+03,3.368973828216907407e+01,8.555999105424637319e-02,-1.251178399888452333e+02
7.230000000000000000e+02,2.033933985277852344e+03,3.348856232693045598e+01,8.566543028660952852e-02,-1.258687715958821656e+02
7.240000000000000000e+02,2.041660527852403220e+03,3.328346660811653379e+01,8.577188487718084842e-02,-1.265877151628586432e+02
7.250000000000000000e+02,2.049455164328741830e+03,3.307453039162106023e+01,8.587934566004434833e-02,-1.272740122955720636e+02
7.260000000000000000e+02,2.057310493312275412e+03,3.286183277423284466e+01,8.598780284257169504e-02,-1.279284897424902141e+02
7.270000000000000000e+02,2.065226545900643032e+03,3.264552696790189401e+01,8.609724601451852755e-02,-1.285497452009586539e+02
7.280000000000000000e+02,2.073203357198008689e+03,3.242561745008482887e+01,8.620766415732919463e-02,-1.291386043088843678e+02
7.290000000000000000e+02,2.081218681128110347e+03,3.220233138220000768e+01,8.631904565349531044e-02,-1.296929207813014671e+02
7.300000000000000000e+02,2.089287417099829781e+03,3.197559862614217963e+01,8.643137829611718947e-02,-1.302142619075523271e+02
7.310000000000000000e+02,2.097402183069032617e+03,3.174564601342448711e+01,8.654464929849774169e-02,-1.307019658532650226e+02
7.320000000000000000e+02,2.105548172103661727e+03,3.151247736187264081e+01,8.665884530376398442e-02,-1.311546273128091400e+02
7.330000000000000000e+02,2.113732865650536041e+03,3.127631917794130345e+01,8.677395239449622877e-02,-1.315730688320373361e+02
7.340000000000000000e+02,2.121948891651520171e+03,3.103710067358749569e+01,8.688995610234007128e-02,-1.319558837810185423e+02
7.350000000000000000e+02,2.130181452763213656e+03,3.079512231927335009e+01,8.700684141756637180e-02,-1.323046361823452344e+02
7.360000000000000000e+02,2.138445467980001013e+03,3.055046157751531410e+01,8.712459279857241723e-02,-1.326179180143214182e+02
7.370000000000000000e+02,2.146718717356295656e+03,3.030312147154728564e+01,8.724319418124217018e-02,-1.328958062047628346e+02
7.380000000000000000e+02,2.155008697036236299e+03,3.005332772107674444e+01,8.736262898824496970e-02,-1.331383769448665930e+02
7.390000000000000000e+02,2.163308049032824329e+03,2.980115732660647154e+01,8.748288013812320629e-02,-1.333449628383818606e+02
7.400000000000000000e+02,2.171609417812451738e+03,2.954676142186315957e+01,8.760393005440450520e-02,-1.335148957211132199e+02
7.410000000000000000e+02,2.179905450182455297e+03,2.929029099230283606e+01,8.772576067437559688e-02,-1.336497351507641724e+02
7.420000000000000000e+02,2.188196223532553176e+03,2.903182259370198182e+01,8.784835345786599914e-02,-1.337488113818523061e+02
7.430000000000000000e+02,2.196481817379473341e+03,2.877150692134125620e+01,8.797168939576353874e-02,-1.338114538561532640e+02
7.440000000000000000e+02,2.204747456565036373e+03,2.850949452876579571e+01,8.809574901851298379e-02,-1.338377340234053747e+02
7.450000000000000000e+02,2.212993224559407736e+03,2.824593583013128395e+01,8.822051240436468156e-02,-1.338277224922826747e+02
7.460000000000000000e+02,2.221211778316207528e+03,2.798090681912965394e+01,8.834595918754140076e-02,-1.337822318517424947e+02
7.470000000000000000e+02,2.229403204882348746e+03,2.771455763850345733e+01,8.847206856628596350e-02,-1.336998453175809232e+02
7.480000000000000000e+02,2.237560164610215907e+03,2.744696401563002652e+01,8.859881931085064610e-02,-1.335813737295773365e+02
7.490000000000000000e+02,2.245682747773978463e+03,2.717827583219439802e+01,8.872618977134226481e-02,-1.334268841987366159e+02
7.500000000000000000e+02,2.253763617787824842e+03,2.690864284343223645e+01,8.885415788550024563e-02,-1.332364429300097015e+02
7.510000000000000000e+02,2.261795495414089601e+03,2.663813871374643583e+01,8.898270118645101867e-02,-1.330093740222967824e+02
7.520000000000000000e+02,2.269771326496477741e+03,2.636690453550141555e+01,8.911179681052470991e-02,-1.327457500678339670e+02
7.530000000000000000e+02,2.277698970776908027e+03,2.609500531609404206e+01,8.924142150491613801e-02,-1.324471300351119964e+02
7.540000000000000000e+02,2.285571432485554396e+03,2.582258023170158978e+01,8.937155163550139503e-02,-1.321121006009443022e+02
7.550000000000000000e+02,2.293381716970231992e+03,2.554984263039262515e+01,8.950216319467498016e-02,-1.317414759852212001e+02
7.560000000000000000e+02,2.301122830626271480e+03,2.527685718479886035e+01,8.963323180925854283e-02,-1.313353266007888180e+02
7.570000000000000000e+02,2.308810065877741181e+03,2.500383702937126529e+01,8.976473274855011064e-02,-1.308937218788590826e+02
7.580000000000000000e+02,2.316429002656382636e+03,2.473077234617883846e+01,8.989664093247572152e-02,-1.304182159298591159e+02
7.590000000000000000e+02,2.323980078433597100e+03,2.445795035280076846e+01,9.002893093992998808e-02,-1.299073905245025173e+02
7.600000000000000000e+02,2.331456303099598244e+03,2.418543532124514783e+01,9.016157701733318319e-02,-1.293620549306137661e+02
7.610000000000000000e+02,2.338858115592826380e+03,2.391336571545514644e+01,9.029455308736884789e-02,-1.287822745651147329e+02
7.620000000000000000e+02,2.346178527126990502e+03,2.364180562785824691e+01,9.042783275794329112e-02,-1.281681138215792544e+02
7.630000000000000000e+02,2.353417977817358405e+03,2.337089334998157852e+01,9.056138933153617954e-02,-1.275203788982384623e+02
7.640000000000000000e+02,2.360562051553673427e+03,2.310069280911189793e+01,9.069519581464147162e-02,-1.268376464513189319e+02
7.650000000000000000e+02,2.367611189322370137e+03,2.283141642252047276e+01,9.082922492769007761e-02,-1.261214634341204146e+02
7.660000000000000000e+02,2.374565832424490054e+03,2.256312796722125924e+01,9.096344911523011889e-02,-1.253711472462148748e+02
7.670000000000000000e+02,2.381411565690514180e+03,2.229581686729058632e+01,9.109784055637404343e-02,-1.245867570683988106e+02
7.680000000000000000e+02,2.388156259143575880e+03,2.202976961524368349e+01,9.123237117577288890e-02,-1.237683510230049677e+02
7.690000000000000000e+02,2.394778069456062440e+03,2.176512407492911905e+01,9.136701265477166489e-02,-1.229174718397797932e+02
7.700000000000000000e+02,2.401292295006390304e+03,2.150194376898404158e+01,9.150173644302427023e-02,-1.220341755121079217e+02
7.710000000000000000e+02,2.407684520627266920e+03,2.124036644983348410e+01,9.163651377049716884e-02,-1.211185169638890784e+02
7.720000000000000000e+02,2.413947759253304412e+03,2.098060410372440998e+01,9.177131565977765526e-02,-1.201705500468733305e+02
7.730000000000000000e+02,2.420089880163356156e+03,2.072272010429017186e+01,9.190611293889119904e-02,-1.191918132085602196e+02
7.740000000000000000e+02,2.426096467117027714e+03,2.046685206716626482e+01,9.204087625428453157e-02,-1.181823581504661291e+02
7.750000000000000000e+02,2.431967959989301562e+03,2.021313757063029115e+01,9.217557608436589833e-02,-1.171422354970653998e+02
7.760000000000000000e+02,2.437712226299297527e+03,1.996171415977712016e+01,9.231018275334321177e-02,-1.160729804652595192e+02
7.770000000000000000e+02,2.443322276034206880e+03,1.971264506722248200e+01,9.244466644531897093e-02,-1.149738986892026844e+02
7.780000000000000000e+02,2.448798546570475992e+03,1.946606778434309604e+01,9.257899721887835609e-02,-1.138465232309391695e+02
7.790000000000000000e+02,2.454141474189862038e+03,1.922204549853432809e+01,9.271314502185230844e-02,-1.126901575712793715e+02
7.800000000000000000e+02,2.459344065591520121e+03,1.898078994800604491e+01,9.284707970645350583e-02,-1.115070754565433759e+02
7.810000000000000000e+02,2.464414182801302559e+03,1.874229000858255745e+01,9.298077104464896880e-02,-1.102965782204748280e+02
7.820000000000000000e+02,2.469337401275508455e+03,1.850668311554984058e+01,9.311418874380721078e-02,-1.090594517970520343e+02
7.830000000000000000e+02,2.474121579854082484e+03,1.827410670100609380e+01,9.324730246254722688e-02,-1.077949953835983905e+02
7.840000000000000000e+02,2.478752290507805355e+03,1.804462391473369465e+01,9.338008182681319103e-02,-1.065047356196685939e+02
7.850000000000000000e+02,2.483229959935548777e+03,1.781829791209362668e+01,9.351249644611790701e-02,-1.051879695812116324e+02
7.860000000000000000e+02,2.487540156006921279e+03,1.759526614193563177e+01,9.364451592985713335e-02,-1.038447361255361159e+02
7.870000000000000000e+02,2.491690729355198528e+03,1.737559178401481574e+01,9.377610990390668200e-02,-1.024765587317531441e+02
7.880000000000000000e+02,2.495674671466150812e+03,1.715941232043083176e+01,9.390724802706627850e-02,-1.010819884965962530e+02
7.890000000000000000e+02,2.499477542867184184e+03,1.694686525657012410e+01,9.403790000775290314e-02,-9.966328965616766311e+01
7.900000000000000000e+02,2.503114614716718734e+03,1.673801384205723508e+01,9.416803562065408084e-02,-9.821975407778465694e+01
7.910000000000000000e+02,2.506571441839976615e+03,1.653306992572363399e+01,9.429762472324809686e-02,-9.675438678282387173e+01
7.920000000000000000e+02,2.509855861018629639e+03,1.633217110956686824e+01,9.442663727248695738e-02,-9.526647760463687575e+01
7.930000000000000000e+02,2.512960849077991952e+03,1.613545503672384029e+01,9.455504334121649090e-02,-9.375754387745831764e+01
7.940000000000000000e+02,2.515886807777218564e+03,1.594298511244106464e+01,9.468281313461091031e-02,-9.222835910555437522e+01
7.950000000000000000e+02,2.518626706949689833e+03,1.575497335905524743e+01,9.480991700641441811e-02,-9.068043864305671775e+01
7.960000000000000000e+02,2.521188369396538747e+03,1.557140900295241082e+01,9.493632547500024943e-02,-8.911306836417816157e+01
7.970000000000000000e+02,2.523572185681002793e+03,1.539235561304595379e+01,9.506200923933588731e-02,-8.752776168420521685e+01
7.980000000000000000e+02,2.525771113976265497e+03,1.521787682173713030e+01,9.518693919458200148e-02,-8.592454539573678574e+01
