a,Z,ell,K_plus,K_minus,det_K,F,dF_dRc,Z_eff_Einstein,K_plus_Einstein,K_minus_Einstein,det_K_Einstein
0.0488247605985087,8.015717247877684e-13,0.7,0.4900000000004007,-0.48999999999959915,-0.24009999999999995,1.0000200195567626,-4.007827125729335e-10,8.015559189289016e-13,0.48999019061396665,-0.48999019061316507,-0.2400903868975186
0.049582217820715,8.016381324036999e-13,0.7,0.4900000000004008,-0.4899999999995991,-0.24009999999999995,1.0000200203860197,-4.0081579721906735e-10,8.016223245904502e-13,0.48999019020764695,-0.48999019020684537,-0.24009038649933326
0.0503514260773645,8.01704548272457e-13,0.7,0.4900000000004008,-0.4899999999995991,-0.24009999999999995,1.0000200212153454,-4.0084902064307926e-10,8.01688738504664e-13,0.48999018980129366,-0.48999018980049197,-0.24009038610111497
0.0511325676715714,8.017709723954061e-13,0.7,0.49000000000040084,-0.48999999999959903,-0.24009999999999995,1.00002002204474,-4.0088224406709116e-10,8.017551606727427e-13,0.48999018939490663,-0.4899901893941048,-0.2400903857028636
0.0519258277346626,8.018374047739164e-13,0.7,0.49000000000040084,-0.48999999999959903,-0.24009999999999995,1.000020022874203,-4.0091546749110307e-10,8.018215910960552e-13,0.48999018898848595,-0.48999018898768415,-0.2400903853045793
0.0527313942700542,8.019038454093543e-13,0.7,0.4900000000004009,-0.489999999999599,-0.24009999999999995,1.000020023703735,-4.0094877418184183e-10,8.018880297760683e-13,0.48999018858203164,-0.4899901885812297,-0.240090384906262
0.0535494581978081,8.019702943030895e-13,0.7,0.49000000000040095,-0.4899999999995989,-0.24009999999999995,1.0000200245333362,-4.009819698502781e-10,8.019544767139172e-13,0.4899901881755434,-0.4899901881747415,-0.2400903845079115
0.0543802133998809,8.020367514564905e-13,0.7,0.49000000000040095,-0.4899999999995989,-0.24009999999999995,1.0000200253630056,-4.010151100075632e-10,8.020209319110382e-13,0.4899901877690217,-0.4899901877682197,-0.24009038410952815
0.0552238567660732,8.021909005257556e-13,0.7,0.490000000000401,-0.48999999999959887,-0.24009999999999995,1.000020027287313,-4.010921872410478e-10,8.021750764426056e-13,0.4899901868261489,-0.4899901868253468,-0.24009038318553128
0.0560805882406937,8.023579877159594e-13,0.7,0.4900000000004011,-0.48999999999959876,-0.24009999999999995,1.0000200293729231,-4.0117578703480206e-10,8.023421587138335e-13,0.489990185804241,-0.4899901858034386,-0.24009038218408144
0.0569506108699453,8.025251271151266e-13,0.7,0.4900000000004012,-0.48999999999959865,-0.24009999999999995,1.0000200314589685,-4.0125938682855633e-10,8.025092931919537e-13,0.48999018478211975,-0.4899901847813173,-0.24009038118242265
0.0578341308500478,8.026923187450116e-13,0.7,0.4900000000004013,-0.4899999999995986,-0.24009999999999995,1.000020033545448,-4.01342958866735e-10,8.02676479898687e-13,0.4899901837597858,-0.4899901837589831,-0.24009038018055537
0.0587313575761064,8.028595626273776e-13,0.7,0.4900000000004014,-0.4899999999995985,-0.24009999999999995,1.000020035632362,-4.0142654478270146e-10,8.028437188558459e-13,0.489990182737239,-0.4899901827364362,-0.2400903791784795
0.0596425036917386,8.03026858784002e-13,0.7,0.49000000000040145,-0.4899999999995984,-0.24009999999999995,1.000020037719711,-4.0151018620981915e-10,8.030110100852561e-13,0.4899901817144791,-0.4899901817136761,-0.24009037817619477
0.060567785139471,8.031942072366725e-13,0.7,0.49000000000040156,-0.4899999999995983,-0.24009999999999995,1.000020039807495,-4.015938831480881e-10,8.031783536087046e-13,0.489990180691506,-0.4899901806907029,-0.24009037717370119
0.0615074212119177,8.033616080071875e-13,0.7,0.4900000000004016,-0.48999999999959826,-0.24009999999999995,1.000020041895714,-4.01677580086357e-10,8.03345749447922e-13,0.48999017966831987,-0.4899901796675165,-0.24009037617099874
0.0624616346037532,8.035290611173578e-13,0.7,0.4900000000004017,-0.48999999999959815,-0.24009999999999995,1.0000200439843685,-4.01761346413565e-10,8.035131976248011e-13,0.4899901786449202,-0.48999017864411676,-0.24009037516808715
