a,z,k_over_H0,kinetic_L_zeta_dot_zeta,gradient_G,sound_speed_sq,constraint_discriminant,kinetic_numerator,kinetic_cancellation_scale,scalar_kinetic_degenerate,Q,m5_bar_hat
0.012710617996147458,77.67438076599393,0.001333521432163324,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.002053525026457146,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.0031622776601683794,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.004869675251658631,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.007498942093324558,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.011547819846894581,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.01778279410038923,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.027384196342643614,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.042169650342858224,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.06493816315762113,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.1,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.1539926526059492,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.23713737056616552,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.3651741272548377,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.5623413251903491,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,0.8659643233600653,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,1.333521432163324,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,2.053525026457146,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,3.1622776601683795,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,4.869675251658631,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,7.498942093324558,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,11.547819846894582,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,17.78279410038923,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,27.384196342643612,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,42.169650342858226,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,64.93816315762113,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,100.0,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,153.9926526059492,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,237.13737056616552,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,365.1741272548377,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,562.341325190349,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,865.9643233600654,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,1333.521432163324,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,2053.525026457146,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,3162.2776601683795,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,4869.675251658631,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,7498.942093324558,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,11547.819846894581,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,17782.794100389227,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,27384.196342643612,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,42169.65034285822,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,64938.16315762113,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.012710617996147458,77.67438076599393,100000.0,-7.784666377908165e-16,nan,nan,22916853565605.574,-5.764455935844043e-06,44428859315.50361,1,0.9999804903618098,-2.690671454736612e-08
0.01778279410038923,55.2341325190349,0.0001,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.0001539926526059492,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.00023713737056616554,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.0003651741272548377,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.0005623413251903491,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.0008659643233600654,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.001333521432163324,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.002053525026457146,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.0031622776601683794,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.004869675251658631,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.007498942093324558,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.011547819846894581,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.01778279410038923,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.027384196342643614,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.042169650342858224,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.06493816315762113,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.1,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.1539926526059492,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.23713737056616552,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.3651741272548377,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.5623413251903491,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,0.8659643233600653,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,1.333521432163324,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,2.053525026457146,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,3.1622776601683795,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,4.869675251658631,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,7.498942093324558,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,11.547819846894582,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,17.78279410038923,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,27.384196342643612,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,42.169650342858226,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,64.93816315762113,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,100.0,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,153.9926526059492,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,237.13737056616552,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,365.1741272548377,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,562.341325190349,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,865.9643233600654,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,1333.521432163324,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,2053.525026457146,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,3162.2776601683795,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,4869.675251658631,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,7498.942093324558,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,11547.819846894581,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,17782.794100389227,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,27384.196342643612,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,42169.65034285822,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,64938.16315762113,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.01778279410038923,55.2341325190349,100000.0,-5.364431397699788e-16,nan,nan,2170038200026.476,-7.362428164394725e-07,8234527979.981433,1,0.9999560944164826,-1.0053106783437448e-07
0.0248790236723884,39.19450333615119,0.0001,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.0001539926526059492,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.00023713737056616554,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.0003651741272548377,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.0005623413251903491,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.0008659643233600654,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.001333521432163324,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.002053525026457146,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.0031622776601683794,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.004869675251658631,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.007498942093324558,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.011547819846894581,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.01778279410038923,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.027384196342643614,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.042169650342858224,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.06493816315762113,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.1,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.1539926526059492,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.23713737056616552,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.3651741272548377,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.5623413251903491,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,0.8659643233600653,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,1.333521432163324,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,2.053525026457146,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,3.1622776601683795,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,4.869675251658631,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,7.498942093324558,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,11.547819846894582,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,17.78279410038923,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,27.384196342643612,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,42.169650342858226,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,64.93816315762113,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,100.0,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,153.9926526059492,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,237.13737056616552,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,365.1741272548377,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,562.341325190349,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,865.9643233600654,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,1333.521432163324,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,2053.525026457146,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,3162.2776601683795,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,4869.675251658631,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,7498.942093324558,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,11547.819846894581,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,17782.794100389227,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,27384.196342643612,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,42169.65034285822,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,64938.16315762113,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.0248790236723884,39.19450333615119,100000.0,7.379113947925481e-16,nan,nan,205873169156.4108,1.880618175389904e-07,1529063011.0906029,1,0.9999013451876073,-3.746691139355964e-07
0.034807005884284134,27.729848333536623,0.0001,1.0135419010309291e-15,nan,nan,19558953367.130356,4.803420949812508e-08,284321817.62605596,1,0.9997785936434055,-1.3936046443819695e-06
0.034807005884284134,27.729848333536623,0.0001539926526059492,1.0135419010309291e-15,nan,nan,19558953367.130356,4.803420949812508e-08,284321817.62605596,1,0.9997785936434055,-1.3936046443819695e-06
0.034807005884284134,27.729848333536623,0.00023713737056616554,1.0135419010309291e-15,nan,nan,19558953367.130356,4.803420949812508e-08,284321817.62605596,1,0.9997785936434055,-1.3936046443819695e-06
0.034807005884284134,27.729848333536623,0.0003651741272548377,1.0135419010309291e-15,nan,nan,19558953367.130356,4.803420949812508e-08,284321817.62605596,1,0.9997785936434055,-1.3936046443819695e-06
0.034807005884284134,27.729848333536623,0.0005623413251903491,1.0135419010309291e-15,nan,nan,19558953367.130356,4.803420949812508e-08,284321817.62605596,1,0.9997785936434055,-1.3936046443819695e-06
0.034807005884284134,27.729848333536623,0.0008659643233600654,1.0135419010309291e-15,nan,nan,19558953367.130356,4.803420949812508e-08,284321817.62605596,1,0.9997785936434055,-1.3936046443819695e-06
