xi_completion,a,z,E,H_km_s_Mpc,Omega_m,Omega_r,Omega_R,Q_tensor,c_T,dL_GW_over_dL_EM,gamma_PPN,beta_PPN,alpha1_PPN,alpha2_PPN,Cassini_minus_2loglike
2.0,4.78630092322638e-07,2089295.130854041,41948492016.262695,2825650422215.455,0.001626228701089715,0.9983737712989105,6.919326919149265e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.089400951518094e-07,1964866.789993466,37102688596.57739,2499237103865.453,0.0017290341274617807,0.9982709658725376,8.420956139776073e-18,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.411695265464637e-07,1847848.7974222908,32816769221.95598,2210537574790.9546,0.001838326645621015,0.998161673354379,1.0248414888705962e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.754399373371567e-07,1737799.8287493763,29026038524.57543,1955193955015.4011,0.001954514035034558,0.9980454859649653,1.2472387281768047e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.118805757518225e-07,1634304.842723136,25673277154.65345,1729351949137.4563,0.002078029504823514,0.9979219704951766,1.5178886749668813e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.506288748655573e-07,1536973.515935271,22707877849.833,1529602651964.751,0.002209333253054767,0.9977906667469449,1.84725791651068e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.918309709189363e-07,1445438.770745928,20085081341.962692,1352931079194.607,0.0023489141181736633,0.997651085881826,2.24808259687905e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.356422544596422e-07,1359355.390878524,17765300563.803185,1196670645977.7825,0.0024972913275637396,0.9975027086724358,2.735860317512458e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.82227956386003e-07,1278398.7194630231,15713522951.491852,1058462906012.4911,0.002655016348427547,0.9973449836515724,3.329448585262091e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.317637711026709e-07,1202263.4346174132,13898781817.82314,936221943248.5667,0.0028226748463898847,0.9971773251536103,4.0517928670205395e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.844365191386008e-07,1130662.3979496376,12293688814.352879,828102878534.8099,0.0030008887574299297,0.9969991112425701,4.9308122948376415e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,9.404448517263523e-07,1063325.5716371606,10874020422.75542,732474015676.8052,0.0031903184789499775,0.9968096815210499,6.000477126107477e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1e-06,999999.0,9618352231.687473,647892206326.4681,0.0033916651859833484,0.9966083348140168,7.302119431750599e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.0633265716371627e-06,940443.8517263504,8507735476.959099,573081061727.9648,0.0036056732787295145,0.9963943267212706,8.886027442807264e-17,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.13066339794964e-06,884435.5191385989,7525410960.97191,506911682331.0679,0.003833132967778083,0.9961668670322218,1.0813384874430967e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.2022644346174132e-06,831762.7711026708,6656556031.798231,448385614301.92883,0.00407488300354084,0.995925116996459,1.315862978118352e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.2783997194630257e-06,782226.9563860013,5888060801.463751,396619775586.59827,0.004331813556548323,0.9956681864434515,1.601232358303027e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.3593563908785242e-06,735641.2544596421,5208330224.49534,350833123922.0061,0.004604869255380171,0.9953951307446194,1.948464044974391e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.445439770745928e-06,691829.9709189363,4607109048.274889,310334865491.7965,0.004895052389080851,0.9951049476109189,2.370961098574702e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.5369745159352741e-06,650627.874865556,4075326992.0953484,274514026187.54266,0.005203426280957401,0.9947965737190425,2.885028301980093e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.634305842723136e-06,611879.5757518226,3604961817.257182,242830228010.4438,0.005531118840658491,0.9944688811593408,3.510499736907446e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.7378008287493763e-06,575438.9373371566,3188918220.6909,214805531345.739,0.005879326301383608,0.9941206736986162,4.2715019043140063e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.8478497974222906e-06,541168.5265464637,2820920723.5181313,190017219936.1813,0.006249317148960095,0.9937506828510394,5.197381609151955e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.964867789993466e-06,508939.0951518094,2495418937.278694,168091419615.09283,0.0066424362493446845,0.9933575637506548,6.323834113260202e-16,3.0,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.0892961308540407e-06,478629.0923226381,2207503777.448141,148697454448.90677,0.007060109180840147,0.9929398908191593,7.694274690139368e-16,2.9999999999999996,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.2216040919558116e-06,450124.20620613365,1952833359.1667547,131542855073.4726,0.007503846776958078,0.9924961532230409,9.361505979100997e-16,2.9999999999999996,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.3622906626344603e-06,423316.93280882115,1727567456.296474,116368943856.1305,0.00797524988538809,0.992024750114611,1.1389744781917516e-15,2.9999999999999996,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.5118864315095823e-06,398106.1705534969,1528309534.222911,102946930225.25528,0.0084760143479365,0.9915239856520618,1.3857085594414873e-15,2.9999999999999996,1.0,0.955004651727244,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.6709555875589853e-06,374396.8389823811,1352055481.1775055,91074457212.11678,0.009007936205557152,0.990992063794441,1.685849472936585e-15,2.999999999999999,1.0,0.9550046517272441,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.8400980479142136e-06,352099.5201684521,1196148263.997579,80572547062.87692,0.009572917131691974,0.9904270828683057,2.0509448984250665e-15,2.999999999999999,1.0,0.9550046517272441,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.0199517204020193e-06,331130.12148259074,1058237823.6965082,71282899804.1968,0.010172970096047996,0.9898270299039496,2.4950357186920812e-15,2.999999999999999,1.0,0.9550046517272441,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.2111949093648238e-06,311409.5584446758,936245605.3327994,63065503975.21737,0.010810225259637119,0.9891897747403599,3.035193252031815e-15,2.9999999999999987,1.0,0.9550046517272442,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.414548873833601e-06,292863.4564625237,828333186.6407032,55796523452.11777,0.011486936100368321,0.9885130638996281,3.692171938064168e-15,2.9999999999999987,1.0,0.9550046517272442,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.6307805477010175e-06,275421.87033381633,732874531.7725825,49366428460.20116,0.012205485766679373,0.9877945142333159,4.491202198767162e-15,2.9999999999999982,1.0,0.9550046517272442,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.860705432153815e-06,259019.02045313228,648431451.2387052,43678342555.43918,0.012968393654597456,0.9870316063453973,5.462953464420007e-15,2.999999999999998,1.0,0.9550046517272444,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.105190671273079e-06,243593.0447292027,573731897.540401,38646580618.32141,0.013778322201189398,0.9862216777988039,6.644703737036812e-15,2.9999999999999973,1.0,0.9550046517272444,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.365158322401665e-06,229085.76527677703,507650768.808413,34195355786.9347,0.014638083884566735,0.985361916115425,8.081759795724482e-15,2.999999999999997,1.0,0.9550046517272445,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.641588833612782e-06,215442.46900318822,449192930.62612116,30257635806.97552,0.015550648417410273,0.9844493515825801,9.82918151159499e-15,2.9999999999999964,1.0,0.9550046517272446,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.935524741394807e-06,202611.70126211434,397478199.7091806,26774131532.410404,0.016519150117331304,0.9834808498826563,1.1953875075111458e-14,2.9999999999999956,1.0,0.9550046517272447,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.248074602497734e-06,190545.07179632442,351728062.7346065,23692402305.803093,0.01754689543324758,0.982453104566738,1.453713365693194e-14,2.9999999999999947,1.0,0.9550046517272449,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.58041717476997e-06,179197.0722375332,311253929.81062603,20966064712.04377,0.01863737060227787,0.9813626293977044,1.7677720619674163e-14,2.9999999999999933,1.0,0.955004651727245,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.933805862753281e-06,168524.9044750751,275446745.2494296,18554092760.001575,0.019794249406401794,0.9802057505935766,2.1495610469112594e-14,2.999999999999992,1.0,0.9550046517272452,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.309573444801943e-06,158488.3192461111,243767798.7981512,16420198927.043465,0.0210214009922407,0.9789785990077332,2.6136526997286612e-14,2.99999999999999,1.0,0.9550046517272456,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.709137099554105e-06,149049.46433861976,215740598.60828233,14532286722.253897,0.02232289771074763,0.9776771022892206,3.177744739083347e-14,2.9999999999999876,1.0,0.955004651727246,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.134003750712565e-06,140172.74183467694,190943683.25411522,12861966503.997202,0.02370302292629869,0.9762969770736624,3.8633276494251415e-14,2.999999999999985,1.0,0.9550046517272464,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.585775750291852e-06,131824.67385564046,169004264.28875124,11384127242.490284,0.02516627873660595,0.9748337212633467,4.696493817755948e-14,2.999999999999982,1.0,0.9550046517272469,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.066156921766128e-06,123973.77630289453,149592603.36560136,10076557762.706907,0.026717393535991542,0.9732826064639513,5.708918235891428e-14,2.999999999999978,1.0,0.9550046517272476,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.576958985908945e-06,116590.44011798312,132417039.0437716,8919611749.988455,0.028361329344823206,0.9716386706551073,6.939046847180787e-14,2.9999999999999734,1.0,0.9550046517272482,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,9.120108393559115e-06,109646.81961431829,117219588.20449042,7895911461.454474,0.030103288817292448,0.9698967111826229,8.433536119674367e-14,2.9999999999999676,1.0,0.9550046517272491,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,9.697653591082486e-06,103116.72745930559,103772055.680976,6990085670.670544,0.03194872182819989,0.9680512781716974,1.0248996467696515e-13,2.9999999999999605,1.0,0.9550046517272502,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.031177274593056e-05,96975.53591082487,91872593.3769272,6188537889.869816,0.033903331526981766,0.9660966684728937,1.2454103029094619e-13,2.999999999999952,1.0,0.9550046517272516,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.0964781961431852e-05,91200.08393559096,81342656.93489751,5479241371.134696,0.03597307973388619,0.9640269202659626,1.5132150404666723e-13,2.999999999999942,1.0,0.9550046517272532,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.165914401179831e-05,85768.58985908946,72024314.01766852,4851557792.230151,0.03816419153901985,0.9618358084607964,1.8384143719432665e-13,2.9999999999999294,1.0,0.9550046517272552,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.2397477630289454e-05,80660.56921766126,63777863.57407735,4296076890.349851,0.0404831589499793,0.9595168410497973,2.2332537297216102e-13,2.999999999999914,1.0,0.9550046517272577,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.3182567385564074e-05,75856.75750291836,56479730.15560572,3804474623.281601,0.04293674341805951,0.9570632565816689,2.7125754975507593e-13,2.9999999999998956,1.0,0.9550046517272606,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.4017374183467693e-05,71339.03750712564,50020601.50238089,3369387717.200377,0.04553197705670855,0.9544680229429624,3.294365337043799e-13,2.9999999999998734,1.0,0.9550046517272641,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.4905046433861976e-05,67090.37099554106,44303781.28974332,2984302707.6771097,0.04827616234913813,0.9517238376504619,4.000412211561152e-13,2.9999999999998463,1.0,0.9550046517272684,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.584893192461114e-05,63094.7344480193,39243732.174631566,2643457799.283182,0.05117687012502872,0.9488231298744856,4.857105429232644e-13,2.999999999999813,1.0,0.9550046517272738,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.685259044750751e-05,59337.0586275328,34764787.15379679,2341756062.679752,0.05424193556934907,0.9457580644300614,5.8963967185377e-13,2.999999999999773,1.0,0.9550046517272801,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.7919807223753358e-05,55803.17174769958,30800009.786648966,2074688659.2286744,0.05747945200978317,0.9425205479895011,7.156960960942408e-13,2.9999999999997247,1.0,0.9550046517272879,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,1.9054607179632484e-05,52479.74602497723,27290186.08270903,1838266934.5312803,0.060897762213532824,0.9391022377855985,8.68559590947369e-13,2.999999999999666,1.0,0.9550046517272971,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.0261270126211433e-05,49354.24741394806,24182932.841141142,1628962356.1792674,0.06450544690982475,0.9354945530891217,1.0538909225010264e-12,2.9999999999995945,1.0,0.9550046517273085,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.1544346900318867e-05,46414.888336127726,21431908.987669177,1443653389.4093957,0.06831131024186213,0.9316886897568589,1.2785350705313687e-12,2.9999999999995084,1.0,0.9550046517273222,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.290867652767775e-05,43650.58322401656,18996118.008876257,1279578509.0779047,0.07232436184189217,0.9276756381565573,1.5507658949942777e-12,2.9999999999994036,1.0,0.955004651727339,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.435940447292027e-05,41050.906712730786,16839290.95892871,1134294638.993438,0.07655379521625089,0.9234462047818686,1.880580523143526e-12,2.9999999999992766,1.0,0.9550046517273592,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.590200204531328e-05,38606.05432153807,14929340.729914863,1005640391.5670651,0.08100896212454213,0.9189910378731776,2.280053342152221e-12,2.999999999999123,1.0,0.9550046517273836,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.754228703338169e-05,36306.8054770101,13237879.352600649,891703553.1911798,0.08569934263943907,0.9143006573577972,2.7637613909717904e-12,2.999999999998937,1.0,0.9550046517274132,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,2.9286445646252374e-05,34144.488738336004,11739791.045725174,790792324.8400477,0.09063451058197881,0.9093654894146721,3.3492952087063097e-12,2.9999999999987117,1.0,0.9550046517274491,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.1141055844467646e-05,32110.949093648174,10412854.57335198,701409884.0609893,0.09582409404272182,0.90417590595322,4.057871877648126e-12,2.9999999999984395,1.0,0.9550046517274924,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.3113112148259076e-05,30198.51720402019,9237409.213954378,622231884.6519669,0.10127773072291539,0.8987222692721697,4.915070170311254e-12,2.9999999999981095,1.0,0.9550046517275449,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.521005201684521e-05,28399.980479142137,8196059.303086858,552086554.6559308,0.10700501786297502,0.8929949821310734,5.951711456244577e-12,2.9999999999977107,1.0,0.9550046517276084,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.743978389823818e-05,26708.5558755898,7273412.893615786,489937092.51395935,0.11301545656931306,0.886984543423482,7.204914444778033e-12,2.999999999997229,1.0,0.9550046517276851,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,3.9810717055349695e-05,25117.86431509582,6455850.592333488,434866095.89958376,0.11931839040591301,0.8806816095853676,8.719357048626192e-12,2.9999999999966462,1.0,0.9550046517277778,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.233179328088211e-05,23621.906626344604,5731321.087143935,386061788.4300155,0.12592293818500672,0.8740770618044447,1.0548784783052271e-11,2.999999999995943,1.0,0.9550046517278897,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.5012520620613456e-05,22215.040919558072,5089160.281751772,342805836.57879937,0.13283792097258804,0.8671620790146543,1.2757812319527476e-11,2.9999999999950933,1.0,0.955004651728025,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,4.7863009232263804e-05,20891.96130854041,4519931.310992096,304462573.1084276,0.1400717834198544,0.8599282165647213,1.542407326885112e-11,2.999999999994068,1.0,0.9550046517281882,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.089400951518094e-05,19647.67789993466,4015283.024987323,270469464.5631461,0.1476325096412009,0.8523674903401585,1.864078318127952e-11,2.9999999999928306,1.0,0.9550046517283851,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.411695265464637e-05,18477.497974222908,3567824.808961387,240328679.131639,0.1555275339829515,0.8444724659945289,2.251979235657967e-11,2.9999999999913385,1.0,0.9550046517286226,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,5.7543993733715664e-05,17377.00828749376,3171015.851987996,213599627.78991142,0.16376364716391825,0.8362363528088866,2.719521862744327e-11,2.9999999999895404,1.0,0.9550046517289088,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.118805757518225e-05,16342.05842723136,2819067.195922791,189892366.3173592,0.1723468984178047,0.8276531015493672,3.282776612921934e-11,2.999999999987374,1.0,0.9550046517292536,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.506288748655574e-05,15368.745159352708,2506855.0885540675,168861758.76500198,0.18128249442653332,0.8187175055338567,3.960985455911031e-11,2.9999999999847655,1.0,0.9550046517296688,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,6.918309709189363e-05,14453.39770745928,2229844.3355178526,150202314.44048256,0.19057469600003313,0.8094253039521951,4.777170497546466e-11,2.9999999999816263,1.0,0.9550046517301686,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.356422544596421e-05,13592.563908785241,1984020.496332855,133643620.6329811,0.20022671362840327,0.7997732863140082,5.7588553272717716e-11,2.9999999999778506,1.0,0.9550046517307694,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,7.822279563860029e-05,12782.997194630232,1765829.903295428,118946302.28598003,0.2102406032023788,0.789759396728232,6.938919164338343e-11,2.999999999973312,1.0,0.9550046517314918,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.317637711026709e-05,12021.644346174131,1572126.599948394,105898447.77252382,0.22061716336256565,0.7793828365538683,8.356607224369665e-11,2.999999999967859,1.0,0.9550046517323598,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,8.844365191386007e-05,11305.633979496377,1400125.4001811096,94312446.95619954,0.23135583609113167,0.7686441638082812,1.0058724665092594e-10,2.9999999999613127,1.0,0.9550046517334018,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,9.404448517263523e-05,10632.265716371605,1247360.3613057807,84022193.93755738,0.24245461229512458,0.757545387583865,1.2101046038934118e-10,2.9999999999534577,1.0,0.955004651734652,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0001,9999.0,1111648.0460806377,74880612.38399176,0.25390994424139385,0.7460900556131065,1.4549977479261708e-10,2.9999999999440385,1.0,0.9550046517361512,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00010633265716371628,9403.448517263503,991055.02084581,66757466.20417376,0.26571666678210587,0.734283333043049,1.748451499022937e-10,2.999999999932752,1.0,0.9550046517379477,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00011306633979496398,8843.36519138599,883869.1007920068,59537422.62934958,0.2778679293500189,0.7221320704399954,2.0998549329458845e-10,2.999999999919236,1.0,0.955004651740099,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00012022644346174131,8316.63771102671,788573.9098595334,53118338.56813817,0.29035514069736196,0.7096448590506025,2.5203576221157446e-10,2.9999999999030633,1.0,0.9550046517426731,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00012783997194630256,7821.279563860015,703826.3727180159,47409744.46628555,0.30316792829547395,0.696832071402207,3.023188019231966e-10,2.9999999998837237,1.0,0.9550046517457513,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00013593563908785269,7355.422544596407,628436.8004590203,42331502.87891961,0.31629411419968745,0.6837058854379098,3.624027139258818e-10,2.9999999998606146,1.0,0.9550046517494296,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0001445439770745928,6917.309709189362,561351.2707116632,37812621.59513763,0.3297197090121831,0.670280290553672,4.341446757872274e-10,2.999999999833021,1.0,0.9550046517538217,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0001536974515935271,6505.288748655574,501636.0374548377,33790203.48295787,0.34342892534365577,0.6565710741366018,5.197422829588254e-10,2.999999999800099,1.0,0.9550046517590617,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00016343058427231393,6117.805757518213,448463.7363702265,30208517.281898458,0.357404211883859,0.6425957874943474,6.217936549377547e-10,2.9999999997608486,1.0,0.9550046517653091,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00017378008287493763,5753.399373371566,401101.1786193843,27018175.391801726,0.3716263088452134,0.6283736904114189,7.433677475245969e-10,2.999999999714089,1.0,0.9550046517727517,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00018478497974222906,5410.6952654646375,358898.5498435551,24175406.31746187,0.3860743251491599,0.6139256739627533,8.880865439767724e-10,2.9999999996584283,1.0,0.9550046517816111,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.000196486778999347,5088.400951518083,321279.85233761,21641410.853461407,0.4007258372908922,0.5992741616488866,1.0602210656743104e-09,2.9999999995922226,1.0,0.9550046517921489,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0002089296130854041,4785.30092322638,287734.44705844775,19381792.35385704,0.41555700935617035,0.5844429893790258,1.2648034534082797e-09,2.999999999513537,1.0,0.9550046518046731,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00022216040919558117,4500.252062061336,257809.568675854,17366052.546005525,0.43054273318779107,0.5694572653044513,1.5077577304302977e-09,2.999999999420093,1.0,0.9550046518195463,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00023622906626344652,4232.179328088203,231103.7015097777,15567145.333698625,0.4456567872243247,0.5543432109796227,1.7960522759291899e-09,2.999999999309211,1.0,0.9550046518371951,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0002511886431509582,3980.071705534969,207260.7171429948,13961081.90675213,0.4608720120763518,0.5391279857857704,2.137877521871027e-09,2.9999999991777395,1.0,0.9550046518581211,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00026709555875589855,3742.97838982381,185964.68594763824,12526581.245432911,0.4761605004821459,0.5238394969750009,2.5428529478721327e-09,2.9999999990219797,1.0,0.9550046518829131,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0002840098047914219,3520.005201684514,166935.28489080042,11244760.790244317,0.49149379891160283,0.5085061980661287,3.022268100402517e-09,2.9999999988375894,1.0,0.9550046519122619,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0003019951720402019,3310.311214825908,149923.73294114968,10098862.650915843,0.5068431177787789,0.49315687863185803,3.58936311855074e-09,2.999999998619476,1.0,0.9550046519469785,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0003211194909364824,3113.1055844467583,134709.1933204906,9074011.262068246,0.5221795469920051,0.47782044874833984,4.259655125519784e-09,2.999999998361671,1.0,0.9550046519880127,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0003414548873833601,2927.6445646252373,121095.58885100603,8156998.8650037665,0.5374742734256344,0.4625257215230479,5.051317862316017e-09,2.999999998057185,1.0,0.9550046520364769,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0003630780547701018,2753.228703338163,108908.78284628197,7336095.612525553,0.5526987968450464,0.4473011971693305,5.985623120157642e-09,2.999999997697837,1.0,0.9550046520936734,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0003860705432153815,2589.2002045313225,97994.08347577651,6600881.462928305,0.5678251408587459,0.4321748520538,7.0874538969305205e-09,2.999999997274056,1.0,0.9550046521611255,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00041051906712730787,2434.940447292027,88214.0343808542,5942097.355894338,0.5828260556065025,0.417173936007597,8.385900790641111e-09,2.999999996774654,1.0,0.955004652240614,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.00043651583224016654,2289.86765276777,79446.45860914246,5351513.451911836,0.5976752091148783,0.40232478097016666,9.914954984100426e-09,2.9999999961865558,1.0,0.9550046523342202,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0004641588833612782,2153.4346900318824,71582.72672747381,4821812.472362636,0.6123473645521582,0.3876526237335287,1.1714313310391045e-08,2.9999999954944947,1.0,0.9550046524443738,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0004935524741394807,2025.1270126211432,64526.22332938439,4346486.403467332,0.6268185409814763,0.3731814451882102,1.3830313364784914e-08,2.999999994680649,1.0,0.9550046525739115,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0005248074602497734,1904.4607179632444,58190.989121680585,3919745.0272364044,0.6410661556295376,0.3589338280534429,1.6317019499876933e-08,2.999999993724223,1.0,0.9550046527261433,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.000558041717476997,1790.980722375332,52500.51840074739,3536434.919474344,0.6550691461428207,0.34493083461969515,1.9237483869564474e-08,2.9999999926009675,1.0,0.9550046529049291,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0005933805862753281,1684.259044750751,47386.69405268456,3191967.711388832,0.6688080717770061,0.3311919055577831,2.2665210546884806e-08,2.9999999912826114,1.0,0.9550046531147685,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0006309573444801943,1583.8931924611109,42788.844267039865,2882256.5498278053,0.6822651929421099,0.3177347803720349,2.668585521492316e-08,2.9999999897362093,1.0,0.9550046533609053,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0006709137099554119,1489.5046433861946,38652.90697281074,2603659.8136885315,0.6954245289900016,0.30457543961080064,3.13991981167314e-08,2.999999987923385,1.0,0.9550046536494479,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0007134003750712565,1400.7374183467693,34930.68961489592,2352931.252459389,0.7082718945686288,0.2917280685099373,3.6921433962672644e-08,2.9999999857994486,1.0,0.9550046539875094,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0007585775750291835,1317.2567385564075,31579.21331348938,2127175.8087966447,0.7207949152665374,0.279205041345633,4.338782946304722e-08,2.999999983312373,1.0,0.9550046543833709,1.0,1.0,0.0,0.0,0.8336483931947068
2.0,0.0008066156921766143,1238.747763028943,28560.131709392743,1923810.471944695,0.732983023622789,0.2670169254214036,5.0955807232354675e-08,2.9999999804016126,1.0,0.9550046548466692,1.0,1.0,0.0,0.0,0.8336483931947068
