a,z,phi_over_Mpl,a_effective,E,E_N,response_exponent,Omega_m,Omega_r,Omega_R,w_R,alpha_B,alpha_K,D,F_s,sound_numerator,Q_s_over_Mpl2,c_s2,A_hat,B_hat,C_hat,V_hat,c_T2,dL_GW_over_dL_EM
98.09947127268772,-0.9898062651406113,4.585981976879808,2.0,0.698925921466679,-1.3672817173912552e-06,0.99484375,6.554471652300686e-07,2.00790801294512e-12,0.9999993445508267,-0.9999993512752309,0.4986846275807573,0.0013138633021398394,0.3743433999801778,0.33216686925710626,0.3743433999801778,0.33216686925710626,1.0,-0.7486809512031244,-1.5299343707398432,1.0208541191241278,1.1913538498472551,1.0,1.0
98.93121284494585,-0.9898919666377962,4.594424788887455,2.0,0.6989259100679419,-1.3330855038892408e-06,0.99484375,6.390542150151343e-07,1.941230742119769e-12,0.9999993609438438,-0.9999993675000632,0.498684635756449,0.0013138063670007916,0.3743433552763141,0.33216683320769086,0.3743433552763141,0.33216683320769086,1.0,-0.7486810080747573,-1.5299345542280578,1.0208541691586215,1.1913538429195436,1.0,1.0
99.77000638225549,-0.9899769476192211,4.602867600895099,2.0,0.6989258989542915,-1.2997445494535001e-06,0.99484375,6.230712573943413e-07,1.8767676441260044e-12,0.9999993769268657,-0.9999993833191074,0.49868464372766375,0.001313750855825857,0.3743433116905062,0.3321667980598801,0.3743433116905062,0.3321667980598801,1.0,-0.7486810635240155,-1.5299347331271829,1.0208542179417366,1.1913538361650975,1.0,1.0
100.61591167507686,-0.9900612141424575,4.611310412902743,2.0,0.6989258881185973,-1.2672374638002644e-06,0.99484375,6.074880383552289e-07,1.814445192327077e-12,0.9999993925101472,-0.9999993987425123,0.4986846514995159,0.0013136967330012461,0.37434326919479166,0.3321667637911251,0.37434326919479166,0.3321667637911251,1.0,-0.7486811175864715,-1.5299349075519968,1.020854265504772,1.1913538295795825,1.0,1.0
101.46898902080676,-0.9901447722141496,4.61975322491039,2.0,0.698925877553908,-1.2355433916209603e-06,0.99484375,5.922945603393903e-07,1.754192301700129e-12,0.9999994077036856,-0.999999413780173,0.49868465907699144,0.0013136439638040676,0.3743432277619068,0.3321667303794404,0.3743432277619068,0.3321667303794404,1.0,-0.7486811702968087,-1.529935077614401,1.0208543118782412,1.1913538231587737,1.0,1.0
102.32929922807563,-0.9902276277904419,4.628196036918034,2.0,0.6989258672534453,-1.2046419992025292e-06,0.99484375,5.774810758286078e-07,1.6959402477573943e-12,0.9999994225172284,-0.9999994284417371,0.4986846664649517,0.0013135925143800131,0.3743431873652702,0.3321666978033904,0.3743431873652702,0.3321666978033904,1.0,-0.7486812216888442,-1.5299352434234996,1.0208543570918958,1.1913538168985518,1.0,1.0
103.19690362108413,-0.990309786777404,4.636638848925678,2.0,0.6989258572106012,-1.1745134613822469e-06,0.99484375,5.63038081091336e-07,1.6396225881595448e-12,0.9999994369602793,-0.9999994427366106,0.4986846736681365,0.0013135423517212086,0.3743431479789649,0.332166666042076,0.3743431479789649,0.332166666042076,1.0,-0.7486812717955506,-1.5299354050856666,1.020854401174742,1.191353810794901,1.0,1.0
104.07186404397308,-0.9903912550314514,4.645081660933322,2.0,0.6989258474189322,-1.145138448828931e-06,0.99484375,5.489563100856487e-07,1.5851750869322658e-12,0.9999994510421047,-0.9999994566739648,0.4986846806911673,0.001313493443645397,0.3743431095777226,0.33216663507512056,0.3743431095777226,0.33216663507512056,1.0,-0.7486813206490724,-1.5299355627046205,1.020854444155063,1.1913538048439052,1.0,1.0
104.95424286523252,-0.9904720383597635,4.653524472940969,2.0,0.6989258378721563,-1.116498115642156e-06,0.99484375,5.352267285146256e-07,1.5325356411992116e-12,0.9999994647717391,-0.9999994702627413,0.4986846875385497,0.0013134457587750115,0.37434307213690643,0.33216660488265687,0.37434307213690643,0.33216660488265687,1.0,-0.7486813682807528,-1.529935716381482,1.020854486060433,1.1913537990417455,1.0,1.0
105.84410298214587,-0.9905521425206969,4.661967284948613,2.0,0.6989258285641489,-1.0885740872616908e-06,0.99484375,5.218405280304545e-07,1.481644210348078e-12,0.9999994781579904,-0.999999483511658,0.4986846942146767,0.0013133992665177452,0.37434303563249616,0.33216657544531497,0.37434303563249616,0.33216657544531497,1.0,-0.7486814147211502,-1.529935866214843,1.0208545269177363,1.1913537933847,1.0,1.0
106.74150782527566,-0.990631573224196,4.670410096956257,2.0,0.6989258194889383,-1.0613484486791854e-06,0.99484375,5.087891205834208e-07,1.432442747548623e-12,0.9999994912094469,-0.999999496429215,0.4986847007238314,0.001313353937046069,0.37434300004107207,0.332166546744209,0.37434300004107207,0.332166546744209,1.0,-0.7486814600000592,-1.5299360123008279,1.0208545667531848,1.1913537878691403,1.0,1.0
107.64652136298346,-0.9907103361322006,4.678852908963901,2.0,0.6989258106407017,-1.0348037329448115e-06,0.99484375,4.960641329122893e-07,1.38487513354499e-12,0.9999995039344824,-0.9999995090236996,0.4986847070701902,0.0013133097412779682,0.37434296533980005,0.3321665187609258,0.37434296533980005,0.3321665187609258,1.0,-0.7486815041465288,-1.529936154733164,1.0208546055923375,1.1913537824915261,1.0,1.0
108.55920810599032,-0.9907884368590487,4.687295720971548,2.0,0.698925802013763,-1.0089229099612638e-06,0.99484375,4.836574011724404e-07,1.3388871126464535e-12,0.9999995163412602,-0.999999521303192,0.4986847132578242,0.0013132666508598456,0.37434293150641734,0.33216649147751226,0.37434293150641734,0.33216649147751226,1.0,-0.7486815471888812,-1.5299362936032264,1.02085464346011,1.1913537772484084,1.0,1.0
109.47963311197375,-0.990865880971877,4.695738532979192,2.0,0.6989257936025874,-9.836893755580972e-07,0.99484375,4.7156096569838923e-07,1.2944262308438358e-12,0.9999995284377398,-0.9999995332755703,0.4986847192907032,0.0013132246381465373,0.3743428985192177,0.3321664648764644,0.3743428985192177,0.3321664648764644,1.0,-0.7486815891547309,-1.5299364290001065,1.020854680380796,1.1913537721364234,1.0,1.0
110.40786199020735,-0.990942673991018,4.704181344986836,2.0,0.6989257854017781,-9.590869408392025e-07,0.99484375,4.5976706589724076e-07,1.2514417759807048e-12,0.9999995402316827,-0.9999995449485154,0.49868472517269796,0.0013131836761840487,0.374342866357038,0.33216643894071657,0.374342866357038,0.33216643894071657,1.0,-0.7486816300710003,-1.5299365610106748,1.0208547163780854,1.1913537671522907,1.0,1.0
111.34396090623648,-0.9910188213903931,4.712624156994483,2.0,0.6989257774060742,-9.350998217967848e-07,0.99484375,4.48268135269899e-07,1.2098847199114627e-12,0.999999551730655,-0.9999995563295162,0.49868473090758203,0.0013131437386931788,0.3743428349992445,0.33216641365362926,0.3743428349992445,0.33216641365362926,1.0,-0.7486816699639418,-1.5299366897196196,1.0208547514750705,1.1913537622928136,1.0,1.0
112.28799658659334,-0.9910943285979029,4.721066969002127,2.0,0.6989257696103457,-9.11712629185108e-07,0.99484375,4.370567965567997e-07,1.1697076625802031e-12,0.9999995629420338,-0.9999995674258744,0.49868473649903455,0.0013131048000515344,0.3743428044257188,0.3321663889989792,0.3743428044257188,0.3321663889989792,1.0,-0.7486817088591476,-1.5299368152095159,1.0208547856942687,1.1913537575548732,1.0,1.0
113.24003632355581,-0.9911692009958144,4.729509781009771,2.0,0.6989257620095914,-8.889103586473899e-07,0.99484375,4.26125857004997e-07,1.1308647779563692e-12,0.9999995738730122,-0.9999995782447089,0.49868474195064294,0.0013130668352777652,0.37434277461684673,0.33216636496094937,0.37434277461684673,0.33216636496094937,1.0,-0.7486817467815724,-1.5299369375608707,1.0208548190576328,1.1913537529354314,1.0,1.0
114.20014797994253,-0.9912434439211442,4.737952593017415,2.0,0.6989257545989347,-8.666783810897317e-07,0.99484375,4.1546830375367196e-07,1.0933117617659119e-12,0.999999584530603,-0.9999995887929607,0.49868474726590467,0.0013130298200150214,0.3743427455535039,0.3321663415241176,0.3743427455535039,0.3321663415241176,1.0,-0.7486817837555447,-1.5299370568521844,1.020854851586569,1.1913537484315229,1.0,1.0
115.16839999395101,-0.9913170626660393,4.746395405025062,2.0,0.6989257473736215,-8.450024332957281e-07,0.99484375,4.0507729933501484e-07,1.0570057809580306e-12,0.9999995949216436,-0.9999995990773971,0.4986847524482298,0.0013129937305159656,0.3743427172170443,0.33216631867344804,0.3743427172170443,0.33216631867344804,1.0,-0.7486818198047862,-1.529937173159984,1.0208548833019448,1.1913537440402595,1.0,1.0
116.14486138403446,-0.991390062478154,4.754838217032706,2.0,0.6989257403290159,-8.238686087758642e-07,0.99484375,3.949461772876601e-07,1.0219054248500725e-12,0.9999996050528006,-0.9999996091046164,0.49868475750094315,0.001312958543626841,0.37434268958928857,0.33216629639428047,0.37434268958928857,0.33216629639428047,1.0,-0.748681854952424,-1.5299372865588918,1.020854914224109,1.191353739758823,1.0,1.0
117.12960175382392,-0.9914624485610244,4.76328102904035,2.0,0.6989257334605983,-8.032633488456733e-07,0.99484375,3.850684378797807e-07,9.879706578946078e-13,0.9999996149305742,-0.9999996188810514,0.4986847624272866,0.0013129242367729832,0.3743426626525119,0.3321662746723218,0.3743426626525119,0.3321662746723218,1.0,-0.7486818892210082,-1.5299373971216603,1.0208549443729007,1.1913537355844666,1.0,1.0
118.12269129708852,-0.9915342260744389,4.771723841047997,2.0,0.6989257267639626,-7.831734339271111e-07,0.99484375,3.7543774393918785e-07,9.55162774015111e-13,0.9999996245613008,-0.9999996284129743,0.49868476723042016,0.001312890787945109,0.3743426363894326,0.3321662534936358,0.3743426363894326,0.3321662534936358,1.0,-0.7486819226325231,-1.5299375049192172,1.0208549737676595,1.191353731514513,1.0,1.0
119.12420080273775,-0.991605400134806,4.780166653055641,2.0,0.698925720234812,-7.635859750674824e-07,0.99484375,3.660479167877184e-07,9.234443524580145e-13,0.9999996339511599,-0.9999996377065007,0.4986847719134259,0.001312858175682996,0.3743426107832014,0.3321662328446353,0.3743426107832014,0.3321662328446353,1.0,-0.7486819552084062,-1.5299376100207256,1.020855002427247,1.1913537275463502,1.0,1.0
120.13420165986983,-0.9916759758155196,4.788609465063285,2.0,0.6989257138689584,-7.444884056703973e-07,0.99484375,3.5689293227726343e-07,8.927792151106581e-13,0.9999996431061747,-0.9999996467675927,0.49868477647930776,0.0013128263790646577,0.3743425858173903,0.33216621271207264,0.3743425858173903,0.33216621271207264,1.0,-0.7486819869695545,-1.5299377124936109,1.0208550303700465,1.1913537236774332,1.0,1.0
121.15276586285887,-0.9917459581473198,4.797052277070929,2.0,0.6989257076623168,-7.258684734336254e-07,0.99484375,3.4796691692497903e-07,8.631323852367283e-13,0.9999996520322199,-0.9999996556020636,0.4986847809309955,0.0013127953776899126,0.3743425614759823,0.33216619308303164,0.3743425614759823,0.33216619308303164,1.0,-0.7486820179363466,-1.5299378124036194,1.020855057613989,1.1913537199052786,1.0,1.0
122.17996601648753,-0.9918153521186521,4.805495089078576,2.0,0.6989257016109056,-7.077142324885262e-07,0.99484375,3.3926414414512563e-07,8.344700475818834e-13,0.9999996607350212,-0.9999996642155814,0.49868478527134485,0.0013127651516698924,0.3743425377433609,0.332166173944919,0.3743425377433609,0.332166173944919,1.0,-0.7486820481286482,-1.5299379098148471,1.0208550841765507,1.1913537162274677,1.0,1.0
123.21587534112062,-0.9918841626760228,4.81393790108622,2.0,0.6989256957108425,-6.900140357361275e-07,0.99484375,3.3077903057517616e-07,8.067595098042368e-13,0.9999996692201626,-0.9999996726136722,0.4986847895031406,0.00131273568161272,0.37434251460430024,0.33216615528545684,0.37434251460430024,0.33216615528545684,1.0,-0.7486820775658306,-1.5299380047897884,1.0208551100747738,1.1913537126416398,1.0,1.0
124.26056767792706,-0.9919523947243511,4.822380713093864,2.0,0.698925689958342,-6.727565273747932e-07,0.99484375,3.22506132493767e-07,7.799691651854963e-13,0.9999996774930876,-0.9999996808017236,0.4986847936290976,0.001312706948611464,0.374342492043955,0.33216613709267356,0.374342492043955,0.33216613709267356,1.0,-0.7486821062667797,-1.5299380973893775,1.0208551353252742,1.1913537091454944,1.0,1.0
125.31411749414158,-0.9920200531273202,4.830823525101508,2.0,0.698925684349714,-6.559306356148553e-07,0.99484375,3.144401423282731e-07,7.540684565804777e-13,0.9999996855591035,-0.9999996887849891,0.49868479765186285,0.0013126789342322587,0.3743424700478514,0.3321661193548975,0.3743424700478514,0.3321661193548975,1.0,-0.7486821342499077,-1.52993818767302,1.0208551599442497,1.1913537057367898,1.0,1.0
126.37659988837375,-0.9920871427077221,4.839266337109155,2.0,0.6989256788813598,-6.395255655754072e-07,0.99484375,3.0657588524970837e-07,7.290278415636874e-13,0.9999996934233856,-0.9999996965685903,0.49868480157401734,0.0013126516205021477,0.37434244860187776,0.3321661020607489,0.37434244860187776,0.3321661020607489,1.0,-0.7486821615331679,-1.52993827569864,1.0208551839474966,1.1913537024133378,1.0,1.0
127.44809059595937,-0.9921536682478026,4.847709149116799,2.0,0.6989256735497711,-6.235307923587861e-07,0.99484375,2.989083158528035e-07,7.048187587333375e-13,0.9999997010909795,-0.999999704157521,0.4986848053980775,0.0013126249898975373,0.3743424276922752,0.3321660851991327,0.3743424276922752,0.3321660851991327,1.0,-0.7486821881340645,-1.5299383615227125,1.0208552073504147,1.1913536991730067,1.0,1.0
128.5286659943616,-0.9922196344896019,4.856151961124443,2.0,0.6989256683515275,-6.079360542981984e-07,0.99484375,2.9143251491908525e-07,6.814135951342158e-13,0.9999997085668036,-0.9999997115566498,0.4986848091264964,0.001312599025333483,0.3743424073056287,0.3321660687592309,0.3743424073056287,0.3321660687592309,1.0,-0.7486822140696635,-1.5299384452002946,1.020855230168017,1.1913536960137179,1.0,1.0
129.61840310861405,-0.9922850461352927,4.86459477313209,2.0,0.6989256632832939,-5.927313463742822e-07,0.99484375,2.841436862609385e-07,6.587856547624352e-13,0.999999715855655,-0.9999997187707237,0.4986848127616662,0.0013125737101519763,0.37434238742885906,0.3321660527304963,0.37434238742885906,0.3321660527304963,1.0,-0.7486822393566053,-1.5299385267850745,1.0208552524149435,1.1913536929334436,1.0,1.0
130.71737961680972,-0.9923499078475146,4.873037585139734,2.0,0.6989256583418186,-5.779069137963179e-07,0.99484375,2.7703715364459757e-07,6.36909128116048e-13,0.9999997229622094,-0.9999997258043711,0.4986848163059191,0.0013125490281117314,0.3743423680492141,0.33216603710264553,0.3743423680492141,0.33216603710264553,1.0,-0.7486822640111117,-1.5299386063293923,1.0208552741054666,1.1913536899302084,1.0,1.0
131.82567385564084,-0.9924142242497082,4.881480397147378,2.0,0.6989256535239317,-5.634532457439184e-07,0.99484375,2.7010835779006564e-07,6.157590627567132e-13,0.9999997298910265,-0.9999997326621045,0.498684819761529,0.0013125249633778036,0.3743423491542608,0.3321660218656525,0.3743423491542608,0.3321660218656525,1.0,-0.7486822880489992,-1.5299386838842808,1.0208552952535022,1.1913536870020855,1.0,1.0
132.94336482598104,-0.9924779999264426,4.889923209155022,2.0,0.6989256488265416,-5.49361069265302e-07,0.99484375,2.63352853446097e-07,5.953113348490187e-13,0.9999997366465513,-0.9999997393483235,0.49868482313071283,0.001312501500511154,0.37434233073187667,0.3321660070097418,0.37434233073187667,0.3321660070097418,1.0,-0.7486823114856912,-1.5299387594994966,1.0208553158726184,1.191353684147195,1.0,1.0
134.07053219851744,-0.9925412394237437,4.898366021162669,2.0,0.6989256442466352,-5.356213433281329e-07,0.99484375,2.567663065383148e-07,5.755426216448487e-13,0.9999997432331181,-0.9999997458673179,0.4986848264156322,0.0013124786244587128,0.37434231277024255,0.3321659925253822,0.37434231277024255,0.3321659925253822,1.0,-0.7486823343362242,-1.5299388332235497,1.020855335976043,1.1913536813637076,1.0,1.0
135.20725631942796,-0.9926039472494176,4.906808833170313,2.0,0.698925639781274,-5.222252530191827e-07,0.99484375,2.50344491388672e-07,5.564303748815151e-13,0.9999997496549522,-0.9999997522232698,0.49868482961839444,0.0013124563205444417,0.37434229525783513,0.33216597840328116,0.37434229525783513,0.33216597840328116,1.0,-0.7486823566152574,-1.5299389051037395,1.0208553555766737,1.1913536786498358,1.0,1.0
136.35361821611116,-0.992666127873372,4.915251645177957,2.0,0.698925635427593,-5.091642038890088e-07,0.99484375,2.4408328800442634e-07,5.379527950631825e-13,0.9999997559161742,-0.9999997584202571,0.4986848327410546,0.0013124345744586763,0.37434227818341903,0.33216596463437886,0.37434227818341903,0.33216596463437886,1.0,-0.7486823783370842,-1.5299389751861836,1.0208553746870865,1.1913536760038388,1.0,1.0
137.50969960296086,-0.9927277857279352,4.923694457185604,2.0,0.6989256311827994,-4.964298164381133e-07,0.99484375,2.3797867943494008e-07,5.200888065964017e-13,0.9999997620208004,-0.9999997644622555,0.4986848357856157,0.0013124133722501874,0.3743422615360399,0.3321659512098411,0.3743422615360399,0.3321659512098411,1.0,-0.7486823995156391,-1.5299390435158413,1.0208553933195403,1.1913536734240195,1.0,1.0
138.67558288718917,-0.992788925208171,4.932137269193248,2.0,0.6989256270441695,-4.840139207410124e-07,0.99484375,2.3202674919458912e-07,5.02818033751327e-13,0.999999767972748,-0.9999997703531414,0.4986848387540313,0.001312392700316245,0.3743422453050176,0.3321659381210557,0.3743422453050176,0.3321659381210557,1.0,-0.7486824201645121,-1.5299391101365514,1.0208554114859905,1.1913536709087222,1.0,1.0
139.85135117470352,-0.9928495506721934,4.940580081200892,2.0,0.6989256230090484,-4.7190855120470434e-07,0.99484375,2.2622367875009945e-07,4.861207774211199e-13,0.9999997737758352,-0.9999997760966941,0.49868484164820576,0.001312372545394569,0.37434222947993867,0.33216592535962514,0.37434222947993867,0.33216592535962514,1.0,-0.7486824402969499,-1.529939175091055,1.0208554291980911,1.1913536684563335,1.0,1.0
141.0370882760288,-0.9929096664414763,4.949022893208536,2.0,0.6989256190748472,-4.6010594145828347e-07,0.99484375,2.2056574507075154e-07,4.699779926531847e-13,0.999999779433785,-0.9999997816965984,0.4986848444699959,0.0013123528945546137,0.3743422140506506,0.3321659129173624,0.3743422140506506,0.3321659129173624,1.0,-0.748682459925867,-1.5299392384210249,1.020855446467206,1.1913536660652806,1.0,1.0
142.2328787122824,-0.9929692768011616,4.957465705216183,2.0,0.6989256152390417,-4.485985193703343e-07,0.99484375,2.1504931823983968e-07,4.543712669264853e-13,0.9999997849502275,-0.9999997871564472,0.49868484722121204,0.001312333735188853,0.37434219900725424,0.3321659007862848,0.37434219900725424,0.3321659007862848,1.0,-0.7486824790638592,-1.5299393001670902,1.0208554633044142,1.1913536637340283,1.0,1.0
143.4388077211968,-0.9930283860003654,4.965908517223827,2.0,0.6989256114991713,-4.373789021909712e-07,0.99484375,2.0967085912588222e-07,4.392827991502502e-13,0.9999997903287016,-0.9999997924797431,0.49868484990361917,0.001312315055005786,0.3743421843400985,0.3321658889586096,0.3743421843400985,0.3321658889586096,1.0,-0.7486824977232025,-1.5299393603688658,1.0208554797205176,1.1913536614610813,1.0,1.0
144.65496126319886,-0.9930869982524795,4.974351329231471,2.0,0.6989256078528363,-4.26439891815326e-07,0.99484375,2.0442691711205176e-07,4.246953793600051e-13,0.9999997955726583,-0.9999997976699015,0.4986848525189384,0.001312296842020555,0.37434217003977355,0.33216587742674863,0.37434217003977355,0.33216587742674863,1.0,-0.74868251591587,-1.5299394190649747,1.020855495726049,1.1913536592449818,1.0,1.0
145.88142602753484,-0.9931451177354734,4.982794141239115,2.0,0.6989256042976977,-4.1577447016554585e-07,0.99484375,1.9931412788241523e-07,4.105923690879103e-13,0.9999998006854615,-0.9999998027302522,0.49868485506884747,0.0013122790845485621,0.3743421560971047,0.33216586618330335,0.3743421560971047,0.33216586618330335,1.0,-0.7486825336535314,-1.5299394762930738,1.0208555113312756,1.1913536570843077,1.0,1.0
147.1182894384509,-0.9932027485921907,4.991236953246762,2.0,0.6989256008314744,-4.0537579468826153e-07,0.99484375,1.9432921126352835e-07,3.9695768238490683e-13,0.9999998056703917,-0.9999998076640416,0.49868485755498243,0.0013122617711971984,0.37434214250314685,0.33216585522106057,0.37434214250314685,0.33216585522106057,1.0,-0.7486825509475689,-1.5299395320898779,1.0208555265462105,1.1913536549776733,1.0,1.0
148.36563966142276,-0.9932598949306454,4.999679765254406,2.0,0.6989255974519426,-3.952371939646857e-07,0.99484375,1.8946896912002132e-07,3.837757674730947e-13,0.9999998105306469,-0.9999998124744353,0.4986848599789382,0.0013122448908589046,0.3743421292491787,0.3321658445329872,0.3743421292491787,0.3321658445329872,1.0,-0.7486825678090759,-1.5299395864911844,1.020855541380614,1.191353652923726,1.0,1.0
149.62356560944343,-0.9933165608243139,5.00812257726205,2.0,0.6989255941569341,-3.8535216343046564e-07,0.99484375,1.847302833027984e-07,3.71031589007332e-13,0.9999998152693456,-0.9999998171645191,0.49868486234227,0.001312228432703899,0.37434211632669706,0.3321658341122263,0.37434211632669706,0.3321658341122263,1.0,-0.7486825842488695,-1.5299396395318967,1.0208555558440042,1.1913536509211489,1.0,1.0
150.89215694935936,-0.9933727503124261,5.016565389269697,2.0,0.698925590944335,-3.7571436120261956e-07,0.99484375,1.8011011364857022e-07,3.587106109259267e-13,0.9999998198895277,-0.9999998217373023,0.4986848646464941,0.0013122123861730728,0.3743421037274113,0.3321658239520923,0.3743421037274113,0.3321658239520923,1.0,-0.7486826002774999,-1.5299396912460417,1.02085556994566,1.1913536489686574,1.0,1.0
152.1715041082606,-0.9934284674002528,5.025008201277341,2.0,0.6989255878120844,-3.663176040108399e-07,0.99484375,1.7560549602941728e-07,3.467987798708052e-13,0.9999998243941571,-0.9999998261957185,0.49868486689308855,0.0013121967409717716,0.37434209144323793,0.3321658140460667,0.37434209144323793,0.3321658140460667,1.0,-0.7486826159052467,-1.5299397416667986,1.0208555836946278,1.1913536470649984,1.0,1.0
153.4616982799296,-0.9934837160593916,5.033451013284985,2.0,0.6989255847581723,-3.5715586323052195e-07,0.99484375,1.71213540451118e-07,3.3528250915820855e-13,0.9999998287861241,-0.9999998305426281,0.4986848690834949,0.0013121814870626358,0.37434207946629633,0.33216580438779425,0.37434207946629633,0.33216580438779425,1.0,-0.7486826311421387,-1.5299397908265147,1.0208555970997295,1.19135364520895,1.0,1.0
154.7628314313397,-0.9935385002280496,5.041893825292629,2.0,0.6989255817806399,-3.4822326101504437e-07,0.99484375,1.6693142919905525e-07,3.241486632817247e-13,0.9999998330682466,-0.9999998347808199,0.4986848712191184,0.0013121666146590494,0.3743420677889021,0.3321657949710786,0.3743420677889021,0.3321657949710786,1.0,-0.7486826459979501,-1.5299398387567293,1.0208556101695645,1.1913536433993226,1.0,1.0
156.07499630921157,-0.9935928238113245,5.050336637300276,2.0,0.6989255788775766,-3.39514066524761e-07,0.99484375,1.627564150304841e-07,3.133845429299051e-13,0.9999998372432715,-0.9999998389130129,0.49868487330132916,0.0013121521142196446,0.3743420564035637,0.33216578578987815,0.3743420564035637,0.33216578578987815,1.0,-0.7486826604822132,-1.5299398854881918,1.0208556229125183,1.1913536416349544,1.0,1.0
157.39828644662222,-0.9936466906814826,5.05877944930792,2.0,0.6989255760471198,-3.310226922503265e-07,0.99484375,1.5868581941202091e-07,3.029778705014308e-13,0.9999998413138778,-0.9999998429418583,0.4986848753314632,0.0013121379764413632,0.3743420453029769,0.3321657768383031,0.3743420453029769,0.3321657768383031,1.0,-0.7486826746042192,-1.5299399310508863,1.020855635336767,1.1913536399147135,1.0,1.0
158.73279616967554,-0.9937001046782351,5.067222261315564,2.0,0.6989255732874542,-3.2274369042794014e-07,0.99484375,1.5471703080119523e-07,2.929167761012342e-13,0.9999998452826762,-0.9999998468699408,0.49868487731082256,0.0013121241922542382,0.37434203448001946,0.33216576811060966,0.37434203448001946,0.33216576811060966,1.0,-0.7486826883730288,-1.5299399754740384,1.0208556474502792,1.1913536382374972,1.0,1.0
160.0786206042237,-0.9937530696090118,5.075665073323208,2.0,0.6989255705968087,-3.146717495442838e-07,0.99484375,1.5084750297099926e-07,2.831897840016983e-13,0.9999998491522136,-0.9999998506997805,0.49868487924067756,0.0013121107528143994,0.3743420239277482,0.3321657596011991,0.3743420239277482,0.3321657596011991,1.0,-0.7486827017974749,-1.5299400187861536,1.0208556592608289,1.1913536366022281,1.0,1.0
161.43585568264902,-0.9938055892492322,5.084107885330855,2.0,0.6989255679734572,-3.0680169092884713e-07,0.99484375,1.4707475337632842e-07,2.7378579955341283e-13,0.9999998529249727,-0.9999998544338345,0.4986848811222662,0.0013120976494998549,0.37434201363939307,0.332165751304612,0.37434201363939307,0.332165751304612,1.0,-0.7486827148861713,-1.5299400610150184,1.0208556707759928,1.1913536350078582,1.0,1.0
162.8045981506999,-0.993857667342575,5.092550697338499,2.0,0.6989255654157167,-2.991284654315019e-07,0.99484375,1.4339636156128803e-07,2.6469409653061407e-13,0.9999998566033736,-0.9999998580744984,0.49868488295679564,0.0013120848739038848,0.37434200360835335,0.3321657432155254,0.37434200360835335,0.3321657432155254,1.0,-0.7486827276475143,-1.5299401021877237,1.020855682003158,1.1913536334533636,1.0,1.0
164.1849455743904,-0.9939093076012446,5.100993509346143,2.0,0.6989255629219462,-2.9164715018313756e-07,0.99484375,1.398099676063176e-07,2.5590430489680776e-13,0.9999998601897765,-0.999999861624108,0.4986848847454428,0.0013120724178301568,0.37434199382819355,0.33216573532874977,0.37434199382819355,0.33216573532874977,1.0,-0.748682740089692,-1.529940142330686,1.0208556929495283,1.1913536319377473,1.0,1.0
165.5769963469533,-0.9939605137062362,5.10943632135379,2.0,0.698925560490546,-2.843529454373429e-07,0.99484375,1.363132706141668e-07,2.4740639897669776e-13,0.999999863686482,-0.9999998650849405,0.4986848864893552,0.001312060273287452,0.3743419842926391,0.33216572763922514,0.3743419842926391,0.33216572763922514,1.0,-0.7486827522206861,-1.5299401814696574,1.020855703622125,1.1913536304600378,1.0,1.0
166.9808496958518,-0.9940112893075975,5.117879133361434,2.0,0.698925558119956,-2.7724117149107775e-07,0.99484375,1.3290402723373697e-07,2.3919068602089076e-13,0.9999998670957334,-0.9999998684592164,0.4986848881896517,0.0013120484324841142,0.3743419749955722,0.33216572014201823,0.3743419749955722,0.33216572014201823,1.0,-0.7486827640482795,-1.5299402196297487,1.0208557140277963,1.1913536290192863,1.0,1.0
168.39660568985613,-0.9940616380246895,5.126321945369078,2.0,0.6989255558086553,-2.703072656823328e-07,0.99484375,1.295800502208287e-07,2.312477951503042e-13,0.9999998704197184,-0.9999998717491004,0.49868488984742315,0.0013120368878235533,0.37434196593102836,0.33216571283231916,0.37434196593102836,0.33216571283231916,1.0,-0.7486827755800609,-1.529940256835443,1.0208557241732181,1.1913536276145684,1.0,1.0
169.82436524617444,-0.9941115634464441,5.134764757376722,2.0,0.6989255535551611,-2.635467794629065e-07,0.99484375,1.2633920703489936e-07,2.235686666677349e-13,0.9999998736605694,-0.9999998749567032,0.49868489146373324,0.0013120256318990275,0.3743419570931921,0.3321657057054383,0.3743419570931921,0.3321657057054383,1.0,-0.7486827868234281,-1.529940293110611,1.0208557340648998,1.1913536262449829,1.0,1.0
171.26423013764727,-0.9941610691316203,5.143207569384369,2.0,0.6989255513580277,-2.5695537554437764e-07,0.99484375,1.2317941847090794e-07,2.1614454172434133e-13,0.9999998768203654,-0.9999998780840826,0.49868489303961877,0.0013120146574894243,0.3743419484763934,0.3321656987568034,0.3743419484763934,0.3321656987568034,1.0,-0.7486827977855943,-1.5299403284785227,1.0208557437091863,1.1913536249096515,1.0,1.0
172.7163029999998,-0.9942101586090573,5.151650381392013,2.0,0.6989255492158453,-2.50528825115473e-07,0.99484375,1.2009865732538572e-07,2.0896695232929241e-13,0.9999998799011337,-0.9999998811332451,0.4986848945760908,0.001312003957553709,0.37434194007510385,0.33216569198195617,0.37434194007510385,0.33216569198195617,1.0,-0.7486828084735929,-1.5299403629618713,1.0208557531122662,1.191353623607717,1.0,1.0
