a,z,phi_over_Mpl,a_effective,E,E_N,response_exponent,Omega_m,Omega_r,Omega_R,w_R,alpha_B,alpha_K,D,F_s,sound_numerator,Q_s_over_Mpl2,c_s2,A_hat,B_hat,C_hat,V_hat,c_T2,dL_GW_over_dL_EM
230.14418174085088,-0.9956548977582843,5.438705989651936,2.0,0.8251420537111054,-4.792335483797237e-08,0.08,3.717044196698917e-08,4.7557096474372544e-14,0.9999999628295104,-0.999999998451229,0.33333332094317014,0.11111113769834471,0.2777777919748484,0.20000000724825157,0.2777777919748484,0.20000000724825157,1.0,-0.555555534389025,-0.6527696636309547,0.48957731454339376,1.777799496030867,1.0,1.0
232.09547139699083,-0.9956914282127912,5.4471488016595835,2.0,0.8251420533115785,-4.672477372598155e-08,0.08,3.624079578228463e-08,4.597785066096684e-14,0.9999999637591582,-0.9999999984899642,0.33333332125305276,0.11111113703338801,0.27777779161977434,0.20000000706697008,0.27777779161977434,0.20000000706697008,1.0,-0.5555555349184068,-0.6527696670981958,0.48957731547262673,1.7777994960949683,1.0,1.0
234.06330516601327,-0.9957276515458469,5.455591613667227,2.0,0.8251420529220439,-4.55561695828735e-08,0.08,3.533440038372105e-08,4.445104743705637e-14,0.9999999646655553,-0.9999999985277308,0.3333333215551851,0.1111111363850622,0.2777777912735808,0.20000000689022251,0.2777777912735808,0.20000000689022251,1.0,-0.5555555354345502,-0.6527696704787191,0.4895773163786193,1.777799496157467,1.0,1.0
236.04782331805788,-0.9957635703395046,5.464034425674871,2.0,0.8251420525422519,-4.441679267311647e-08,0.08,3.4450674260798934e-08,4.297494532257952e-14,0.9999999655492827,-0.9999999985645529,0.3333333218497609,0.11111113575295126,0.27777779093604565,0.2000000067178954,0.27777779093604565,0.2000000067178954,1.0,-0.555555535937784,-0.6527696737746945,0.48957731726195225,1.7777994962184023,1.0,1.0
238.04916731255227,-0.99579918715411,5.472477237682519,2.0,0.8251420521719586,-4.330591201235762e-08,0.08,3.358905044680286e-08,4.1547860667430294e-14,0.9999999664109078,-0.999999998600454,0.33333332213696926,0.11111113513664961,0.2777777906069524,0.20000000654987823,0.2777777906069524,0.20000000654987823,1.0,-0.5555555364284323,-0.6527696769882357,0.48957731812319283,1.7777994962778143,1.0,1.0
240.0674798082927,-0.9958345045284828,5.480920049690162,2.0,0.8251420518109263,-4.22228148984499e-08,0.08,3.2748976155057405e-08,4.0168165731080046e-14,0.999999967250984,-0.9999999986354571,0.33333332241699465,0.11111113453576191,0.27777779028609006,0.20000000638606344,0.27777779028609006,0.20000000638606344,1.0,-0.5555555369068084,-0.6527696801214068,0.4895773189628941,1.77779949633574,1.0,1.0
242.10290467361816,-0.9958695249800984,5.489362861697806,2.0,0.8251420514589236,-4.1166806454204006e-08,0.08,3.1929912424277216e-08,3.8834286825964576e-14,0.9999999680700489,-0.9999999986695848,0.3333333226900163,0.11111113394990263,0.2777777899732524,0.2000000062263456,0.2777777899732524,0.2000000062263456,1.0,-0.5555555373732212,-0.6527696831762146,0.4895773197815936,1.7777994963922168,1.0,1.0
244.15558699666212,-0.9959042510052671,5.49780567370545,2.0,0.8251420511157248,-4.0137209181581094e-08,0.08,3.113133377279076e-08,3.7544702522530517e-14,0.9999999688686287,-0.999999998702859,0.3333333229562096,0.11111113337869594,0.277777789668239,0.20000000607062235,0.277777789668239,0.20000000607062235,1.0,-0.5555555378279682,-0.652769686154621,0.489577320579817,1.7777994964472812,1.0,1.0
246.22567309569646,-0.9959386850793119,5.5062484857130976,2.0,0.8251420507811094,-3.913336252703221e-08,0.08,3.0352727861409634e-08,3.629794191388372e-14,0.9999999696472359,-0.999999998735301,0.3333333232157453,0.11111113282177532,0.2777777893708541,0.2000000059187938,0.2777777893708541,0.2000000059187938,1.0,-0.5555555382713416,-0.652769689058536,0.48957732135807674,1.7777994965009682,1.0,1.0
248.31331052955753,-0.9959728296567454,5.514691297720741,2.0,0.8251420504548628,-3.815462245771176e-08,0.08,2.9593595164731878e-08,3.5092582938067396e-14,0.99999997040637,-0.9999999987669316,0.33333332346879,0.11111113227878344,0.27777778908090694,0.20000000577076255,0.27777778908090694,0.20000000577076255,1.0,-0.5555555387036264,-0.6527696918898237,0.48957732211687205,1.7777994965533126,1.0,1.0
250.4186481081698,-0.996006687171444,5.523134109728385,2.0,0.8251420501367759,-3.720036104828548e-08,0.08,2.8853448650662663e-08,3.392725075604758e-14,0.9999999711465175,-0.9999999987977711,0.33333332371550584,0.1111111317493721,0.2777777887982114,0.20000000562643352,0.2777777887982114,0.20000000562643352,1.0,-0.5555555391250983,-0.6527696946502997,0.4895773228566892,1.7777994966043482,1.0,1.0
252.54183590314972,-0.9960402600368222,5.531576921736029,2.0,0.8251420498266444,-3.626996607807697e-08,0.08,2.813181346795371e-08,3.280061618356687e-14,0.9999999718681538,-0.9999999988278393,0.33333332395605125,0.11111113123320149,0.2777777885225862,0.2000000054857143,0.2777777885225862,0.2000000054857143,1.0,-0.5555555395360315,-0.6527696973417341,0.48957732357800343,1.7777994966541069,1.0,1.0
254.68302525850476,-0.996073550646004,5.5400197337436765,2.0,0.8251420495242694,-3.536284063828712e-08,0.08,2.7428226641555346e-08,3.171139417506883e-14,0.9999999725717416,-0.9999999988571555,0.33333332419058054,0.11111113072994055,0.2777777882538546,0.20000000534851453,0.2777777882538546,0.20000000534851453,1.0,-0.5555555399366847,-0.6527696999658559,0.48957732428127726,1.777799496702621,1.0,1.0
256.84236880141793,-0.996106561371994,5.54846254575132,2.0,0.825142049229457,-3.44784027490395e-08,0.08,2.6742236775589802e-08,3.065834235797016e-14,0.9999999732577324,-0.9999999988857384,0.3333333244192441,0.11111113023926625,0.2777777879918438,0.20000000521474606,0.2777777879918438,0.20000000521474606,1.0,-0.5555555403273176,-0.6527697025243475,0.48957732496696194,1.777799496749922,1.0,1.0
259.02002045313253,-0.9961392945678462,5.556905357758964,2.0,0.8251420489420178,-3.3616084985999874e-08,0.08,2.607340376375037e-08,2.96402596156014e-14,0.9999999739265667,-0.9999999989136066,0.3333333246421889,0.11111112976086393,0.2777777877363863,0.20000000508432336,0.2777777877363863,0.20000000508432336,1.0,-0.5555555407081818,-0.65276970501885,0.4895773256354977,1.7777994967960404,1.0,1.0
261.21613543992146,-0.9961717525668318,5.565348169766612,2.0,0.8251420486617678,-3.277533411633735e-08,0.08,2.5421298506946035e-08,2.865598471720819e-14,0.9999999745786726,-0.9999999989407776,0.3333333248595575,0.11111112929442679,0.27777778748731774,0.20000000495716252,0.27777778748731774,0.20000000495716252,1.0,-0.5555555410795208,-0.6527697074509629,0.4895773262873126,1.7777994968410045,1.0,1.0
263.43087030414887,-0.9962039376826055,5.5737909817742555,2.0,0.8251420483885266,-3.195561074379047e-08,0.08,2.4785502638008107e-08,2.7704394993446815e-14,0.9999999752144699,-0.9999999989672692,0.33333332507149,0.11111112883965524,0.27777778724447866,0.2000000048331822,0.27777778724447866,0.2000000048331822,1.0,-0.5555555414415718,-0.6527697098222497,0.48957732692282624,1.7777994968848445,1.0,1.0
265.66438291543454,-0.9962358522093708,5.582233793781899,2.0,0.8251420481221197,-3.115638896260685e-08,0.08,2.4165608253279236e-08,2.67844050558589e-14,0.9999999758343648,-0.9999999989930982,0.3333333252781216,0.11111112839625775,0.2777777870077128,0.20000000471230234,0.2777777870077128,0.20000000471230234,1.0,-0.5555555417945673,-0.6527697121342281,0.48957732754244443,1.7777994969275883,1.0,1.0
267.91683248190327,-0.9962674984220428,5.590676605789543,2.0,0.8251420478623754,-3.0377156020141753e-08,0.08,2.3561217650918623e-08,2.589496555887354e-14,0.9999999764387564,-0.9999999990182812,0.33333332547958544,0.11111112796394979,0.27777778677686865,0.20000000459444586,0.27777778677686865,0.20000000459444586,1.0,-0.555555542138736,-0.6527697143883833,0.48957732814656624,1.7777994969692634,1.0,1.0
270.1883795615352,-0.996298878576411,5.599119417797191,2.0,0.8251420476091273,-2.9617411987892963e-08,0.08,2.2971943075750322e-08,2.5035062002917327e-14,0.9999999770280322,-0.9999999990428343,0.33333332567601076,0.111111127542454,0.2777777865517982,0.20000000447953722,0.2777777865517982,0.20000000447953722,1.0,-0.5555555424742944,-0.6527697165861629,0.4895773287355792,1.7777994970098951,1.0,1.0
272.4791860736072,-0.9963299949092997,5.607562229804834,2.0,0.8251420473622135,-2.8876669440765037e-08,0.08,2.2397406470494607e-08,2.4203713577272098e-14,0.9999999776025691,-0.9999999990667734,0.333333325867523,0.11111112713150004,0.27777778633235645,0.20000000436750212,0.27777778633235645,0.20000000436750212,1.0,-0.5555555428014618,-0.6527697187289728,0.4895773293098596,1.7777994970495115,1.0,1.0
274.7894153102399,-0.996360849638728,5.616005041812478,2.0,0.8251420471214748,-2.815445314435255e-08,0.08,2.1837239233218888e-08,2.339997204135514e-14,0.9999999781627373,-0.9999999990901137,0.33333332605424576,0.11111112673082407,0.27777778611840326,0.20000000425826925,0.27777778611840326,0.20000000425826925,1.0,-0.5555555431204462,-0.6527697208181918,0.48957732986977787,1.777799497088136,1.0,1.0
277.1192319480342,-0.9963914449640668,5.624447853820122,2.0,0.8251420468867572,-2.7450299750047056e-08,0.08,2.129108198085686e-08,2.2622920643152143e-14,0.9999999787088951,-0.9999999991128703,0.33333332623629836,0.11111112634016929,0.27777778590980107,0.20000000415176833,0.27777778590980107,0.20000000415176833,1.0,-0.5555555434314531,-0.6527697228551576,0.4895773304156919,1.7777994971257955,1.0,1.0
279.4688020598111,-0.9964217830661972,5.6328906658277695,2.0,0.8251420466579098,-2.6763757497768294e-08,0.08,2.075858431864115e-08,2.187167307356454e-14,0.9999999792413936,-0.9999999991350578,0.33333332641379787,0.11111112595928488,0.27777778570641615,0.20000000404793108,0.27777778570641615,0.20000000404793108,1.0,-0.5555555437346815,-0.652769724841179,0.48957733094795286,1.7777994971625126,1.0,1.0
281.8382931264458,-0.9964518661076642,5.641333477835413,2.0,0.8251420464347861,-2.609438592613148e-08,0.08,2.023940461530355e-08,2.1145372455481717e-14,0.9999999797605741,-0.9999999991566904,0.33333332658685805,0.11111112558792649,0.27777778550811794,0.20000000394669082,0.27777778550811794,0.20000000394669082,1.0,-0.5555555440303261,-0.6527697267775291,0.48957733146690163,1.7777994971983118,1.0,1.0
284.2278740488121,-0.9964816962328323,5.649776289843057,2.0,0.8251420462172427,-2.54417555898609e-08,0.08,1.973320978389554e-08,2.0443190366420693e-14,0.9999999802667696,-0.9999999991777818,0.33333332675558985,0.111111125225856,0.27777778531477926,0.20000000384798258,0.27777778531477926,0.20000000384798258,1.0,-0.5555555443185766,-0.6527697286654499,0.4895773319728712,1.777799497233215,1.0,1.0
286.63771515981875,-0.9965112755680374,5.658219101850705,2.0,0.8251420460051402,-2.4805447784273447e-08,0.08,1.9239675068092477e-08,1.9764325893623883e-14,0.9999999807603049,-0.9999999991983458,0.33333332692010165,0.111111124872841,0.27777778512627604,0.20000000375174312,0.27777778512627604,0.20000000375174312,1.0,-0.5555555445996176,-0.6527697305061534,0.48957733246618634,1.7777994972672457,1.0,1.0
289.06798823654816,-0.9965406062217388,5.6666619138583485,2.0,0.8251420457983423,-2.4185054276652986e-08,0.08,1.8758483833842315e-08,1.9108004720534617e-14,0.9999999812414974,-0.9999999992183954,0.3333333270804991,0.11111112452865499,0.2777777849424875,0.2000000036579108,0.2777777849424875,0.2000000036579108,1.0,-0.5555555448736295,-0.6527697323008212,0.489577332947164,1.7777994973004252,1.0,1.0
291.51886651250675,-0.9965696902846695,5.675104725865992,2.0,0.8251420455967167,-2.3580177044340785e-08,0.08,1.8289327366223527e-08,1.8473478243605818e-14,0.9999999817106543,-0.9999999992379437,0.33333332723688475,0.11111112419307717,0.2777777847632953,0.20000000356642494,0.2777777847632953,0.20000000356642494,1.0,-0.5555555451407878,-0.652769734050603,0.48957733341611154,1.7777994973327749,1.0,1.0
293.99052468996956,-0.996598529829985,5.683547537873636,2.0,0.8251420454001339,-2.2990428019378946e-08,0.08,1.78319046713856e-08,1.7860022718439947e-14,0.9999999821680772,-0.999999999257003,0.33333332738935906,0.11111112386589236,0.2777777845885848,0.2000000034772272,0.2777777845885848,0.2000000034772272,1.0,-0.5555555454012653,-0.652769735756621,0.48957733387333036,1.7777994973643159,1.0,1.0
296.483138952435,-0.9966271269134113,5.691990349881284,2.0,0.8251420452084675,-2.2415428839539022e-08,0.08,1.7385922283442006e-08,1.7266938434281785e-14,0.9999999826140605,-0.9999999992755856,0.3333333275380202,0.1111111235468906,0.2777777844182442,0.2000000033902606,0.2777777844182442,0.2000000033902606,1.0,-0.555555545655229,-0.6527697374199717,0.48957733431911465,1.7777994973950677,1.0,1.0
298.9968869771797,-0.9966554835733914,5.7004331618889275,2.0,0.8251420450215949,-2.185481060557873e-08,0.08,1.6951094076193748e-08,1.6693548915925456e-14,0.9999999830488889,-0.9999999992937035,0.333333327682963,0.11111112323586708,0.27777778425216343,0.20000000330546877,0.27777778425216343,0.20000000330546877,1.0,-0.555555545902838,-0.6527697390417216,0.48957733475374904,1.7777994974250502,1.0,1.0
301.5319479479295,-0.9966836018312305,5.708875973896571,2.0,0.825142044839396,-2.1308213644567624e-08,0.08,1.652714107956022e-08,1.6139200152121845e-14,0.9999999834728426,-0.9999999993113682,0.3333333278242809,0.11111112293262249,0.27777778409023673,0.20000000322279785,0.27777778409023673,0.20000000322279785,1.0,-0.5555555461442568,-0.6527697406229109,0.4895773351775135,1.7777994974542823,1.0,1.0
304.08850256762895,-0.9967114836912402,5.717318785904219,2.0,0.8251420446617539,-2.0775287279134104e-08,0.08,1.6113791300602607e-08,1.5603259849610542e-14,0.999999983886193,-0.9999999993285912,0.33333332796206433,0.11111112263696202,0.27777778393235975,0.2000000031421944,0.27777778393235975,0.2000000031421944,1.0,-0.5555555463796369,-0.6527697421645539,0.48957733559067945,1.7777994974827847,1.0,1.0
306.66673307131896,-0.9967391311408811,5.725761597911863,2.0,0.8251420444885549,-2.0255689602483606e-08,0.08,1.5710779549023622e-08,1.508511671192341e-14,0.9999999842892051,-0.9999999993453833,0.3333333280964017,0.11111112234869625,0.2777777837784313,0.20000000306360693,0.2777777837784313,0.20000000306360693,1.0,-0.5555555466091305,-0.6527697436676394,0.48957733599351166,1.7777994975105735,1.0,1.0
309.2668232391332,-0.9967665461509049,5.734204409919506,2.0,0.8251420443196873,-1.974908725904169e-08,0.08,1.5317847267029998e-08,1.458417974213521e-14,0.9999999846821384,-0.9999999993617555,0.33333332822737943,0.11111112206764007,0.27777778362835287,0.2000000029869851,0.27777778362835287,0.2000000029869851,1.0,-0.5555555468328834,-0.6527697451331335,0.48957733638626955,1.777799497537667,1.0,1.0
311.8889584093938,-0.9967937306754945,5.74264722192715,2.0,0.8251420441550434,-1.9255155230585565e-08,0.08,1.4934742363451857e-08,1.4099877568770205e-14,0.9999999850652435,-0.9999999993777183,0.33333332835508117,0.11111112179361315,0.2777777834820277,0.2000000029122794,0.2777777834820277,0.2000000029122794,1.0,-0.5555555470510409,-0.6527697465619736,0.4895773367692038,1.7777994975640836,1.0,1.0
314.53332549182477,-0.9968206866524038,5.751090033934798,2.0,0.8251420439945172,-1.8773576627723276e-08,0.08,1.4561219052009915e-08,1.3631657794092422e-14,0.9999999854387674,-0.9999999993932818,0.33333332847958913,0.11111112152643982,0.2777777833393623,0.20000000283944225,0.2777777833393623,0.20000000283944225,1.0,-0.5555555472637419,-0.6527697479550789,0.489577337142561,1.7777994975898388,1.0,1.0
317.20011298087076,-0.9968474160030949,5.7595328459424415,2.0,0.8251420438380059,-1.8304042486589184e-08,0.08,1.4197037693628436e-08,1.3178986364038516e-14,0.9999999858029491,-0.9999999994084561,0.333333328600983,0.11111112126594858,0.27777778320026497,0.2000000027684267,0.27777778320026497,0.2000000027684267,1.0,-0.5555555474711229,-0.6527697493133416,0.48957733750658017,1.7777994976149507,1.0,1.0
319.8895109691401,-0.996873920632876,5.767975657950085,2.0,0.8251420436854091,-1.78462515706223e-08,0.08,1.3841964642690617e-08,1.2741346959071673e-14,0.9999999861580225,-0.9999999994232508,0.33333332871934085,0.11111112101197235,0.27777778306464657,0.20000000269918727,0.27777778306464657,0.20000000269918727,1.0,-0.555555547673318,-0.6527697506376332,0.4895773378614951,1.777799497639434,1.0,1.0
322.60171116095006,-0.996900202431037,5.776418469957729,2.0,0.8251420435366288,-1.739991017730415e-08,0.08,1.3495772097140654e-08,1.2318240405265569e-14,0.9999999865042153,-0.9999999994376755,0.33333332883473843,0.11111112076434815,0.27777778293241995,0.20000000263167955,0.27777778293241995,0.20000000263167955,1.0,-0.5555555478704542,-0.6527697519288047,0.4895773382075334,1.7777994976633047,1.0,1.0
325.33690688599444,-0.9969262632709838,5.784861281965377,2.0,0.8251420433915693,-1.6964731949729078e-08,0.08,1.3158237952333907e-08,1.1909184104943504e-14,0.9999999868417502,-0.9999999994517395,0.33333332894725004,0.1111111205229171,0.2777777828035005,0.20000000256586037,0.2777777828035005,0.20000000256586037,1.0,-0.5555555480626626,-0.6527697531876829,0.48957733854491764,1.7777994976865787,1.0,1.0
328.0952931131195,-0.996952105010372,5.7933040939730205,2.0,0.825142043250138,-1.654043769288826e-08,0.08,1.2829145658543139e-08,1.1513711486225546e-14,0.9999999871708428,-0.9999999994654516,0.3333333290569476,0.11111112028752429,0.2777777826778053,0.2000000025016872,0.2777777826778053,0.2000000025016872,1.0,-0.5555555482500625,-0.6527697544150765,0.48957733887386345,1.7777994977092708,1.0,1.0
330.87706646422885,-0.9969777294912395,5.801746905980664,2.0,0.8251420431122438,-1.6126755194546836e-08,0.08,1.2508284082027258e-08,1.1131371470853113e-14,0.9999999874917048,-0.9999999994788209,0.3333333291639016,0.11111112005801888,0.27777778255525387,0.20000000243911917,0.27777778255525387,0.20000000243911917,1.0,-0.5555555484327762,-0.652769755611772,0.4895773391945823,1.777799497731395,1.0,1.0
333.68242522829524,-0.9970031385401379,5.810189717988312,2.0,0.8251420429777985,-1.572341905060252e-08,0.08,1.2195447369575973e-08,1.0761727959687191e-14,0.9999999878045419,-0.9999999994918558,0.33333332926818066,0.11111111983425331,0.27777778243576734,0.20000000237811583,0.27777778243576734,0.20000000237811583,1.0,-0.5555555486109193,-0.6527697567785381,0.4895773395072798,1.7777994977529654,1.0,1.0
336.51156937549143,-0.997028333968262,5.818632529995956,2.0,0.8251420428467158,-1.5330170494812087e-08,0.08,1.1890434816442222e-08,1.0404359335291745e-14,0.9999999881095546,-0.9999999995045646,0.33333332936985155,0.11111111961608433,0.27777778231926925,0.2000000023186382,0.27777778231926925,0.2000000023186382,1.0,-0.5555555487846072,-0.6527697579161226,0.48957733981215634,1.777799497773997,1.0,1.0
339.3647005714516,-0.9970533175715798,5.8270753420035994,2.0,0.8251420427189113,-1.4946757232774855e-08,0.08,1.1593050737576484e-08,1.0058857981033633e-14,0.9999999884069393,-0.9999999995169556,0.33333332946897976,0.11111111940337179,0.2777777822056849,0.20000000226064824,0.2777777822056849,0.20000000226064824,1.0,-0.5555555489539505,-0.6527697590252564,0.48957734010940823,1.7777994977945029,1.0,1.0
342.2420221916413,-0.9970780911309598,5.835518154011243,2.0,0.8251420425943035,-1.4572933280070093e-08,0.08,1.1303104342082865e-08,9.724829816153494e-15,0.9999999886968857,-0.9999999995290367,0.33333332956562856,0.1111111191959793,0.2777777820949412,0.20000000220410855,0.2777777820949412,0.20000000220410855,1.0,-0.5555555491190595,-0.6527697601066494,0.48957734039922535,1.7777994978144953,1.0,1.0
345.1437393358572,-0.9971026564122987,5.843960966018891,2.0,0.825142042472812,-1.4208458804441642e-08,0.08,1.1020409610814335e-08,9.4018938462748e-15,0.9999999889795809,-0.9999999995408158,0.3333333296598603,0.11111111899377371,0.27777778198696734,0.20000000214898297,0.27777778198696734,0.20000000214898297,1.0,-0.5555555492800389,-0.6527697611609972,0.4895773406817944,1.7777994978339882,1.0,1.0
348.07005884284166,-0.9971270151666464,5.8524037780265346,2.0,0.825142042354359,-1.3853099971930483e-08,0.08,1.0744785177030042e-08,9.08968172884014e-15,0.999999989255206,-0.9999999995523001,0.3333333297517353,0.11111111879662536,0.277777781881694,0.20000000209523616,0.277777781881694,0.20000000209523616,1.0,-0.5555555494369917,-0.6527697621889752,0.4895773409572964,1.7777994978529932,1.0,1.0
351.0211893050341,-0.9971511691303313,5.860846590034178,2.0,0.8251420422388687,-1.3506628796854034e-08,0.08,1.0476054210036242e-08,8.787837352976853e-15,0.999999989523937,-0.9999999995634973,0.3333333298413123,0.11111111860440778,0.27777778177905343,0.20000000204283344,0.27777778177905343,0.20000000204283344,1.0,-0.5555555495900203,-0.6527697631912421,0.4895773412259075,1.777799497871523,1.0,1.0
353.99734108343586,-0.9971751200250843,5.869289402041826,2.0,0.8251420421262667,-1.3168822995539048e-08,0.08,1.0214044301738559e-08,8.496016433315508e-15,0.9999999897859475,-0.9999999995744143,0.33333332992864917,0.1111111184169977,0.2777777816789802,0.20000000199174156,0.2777777816789802,0.20000000199174156,1.0,-0.5555555497392197,-0.6527697641684437,0.4895773414878011,1.7777994978895897,1.0,1.0
356.9987263226016,-0.997198869558161,5.87773221404947,2.0,0.8251420420164812,-1.2839465843712432e-08,0.08,9.95858735603143e-09,8.213886117296403e-15,0.9999999900414042,-0.9999999995850584,0.3333333300138014,0.11111111823427486,0.2777777815814096,0.20000000194192719,0.2777777815814096,0.20000000194192719,1.0,-0.555555549884688,-0.6527697651212033,0.48957734174314377,1.7777994979072043,1.0,1.0
360.0255589657684,-0.9972224194224636,5.8861750260571135,2.0,0.8251420419094413,-1.2518346037457755e-08,0.08,9.709519480953167e-09,7.941124605515483e-15,0.9999999902904725,-0.9999999995954363,0.33333333009682414,0.11111111805612187,0.27777778148627935,0.20000000189335893,0.27777778148627935,0.20000000189335893,1.0,-0.555555550026518,-0.6527697660501355,0.4895773419921009,1.7777994979243779,1.0,1.0
363.0780547701015,-0.9972457712966618,5.894617838064757,2.0,0.8251420418050783,-1.220525755765048e-08,0.08,9.466680883539131e-09,7.677420784678575e-15,0.9999999905333117,-0.9999999996055545,0.33333333017777056,0.11111111788242453,0.27777778139352843,0.20000000184600542,0.27777778139352843,0.20000000184600542,1.0,-0.5555555501648014,-0.652769766955835,0.48957734223483185,1.777799497941122,1.0,1.0
366.15643132207566,-0.9972689268453122,5.903060650072405,2.0,0.8251420417033257,-1.1899999537783078e-08,0.08,9.229915767304237e-09,7.422473872743707e-15,0.999999990770077,-0.9999999996154197,0.3333333302566923,0.1111111177130715,0.27777778130309716,0.2000000017998361,0.27777778130309716,0.2000000017998361,1.0,-0.5555555502996268,-0.6527697678388811,0.48957734247149143,1.7777994979574478,1.0,1.0
369.26090805298037,-0.9972918877189769,5.911503462080049,2.0,0.825142041604118,-1.1602376135096537e-08,0.08,8.999072232289922e-09,7.175993075847862e-15,0.9999999910009207,-0.9999999996250383,0.33333333033364027,0.11111111754795402,0.27777778121492763,0.20000000175482158,0.27777778121492763,0.20000000175482158,1.0,-0.5555555504310795,-0.6527697686998425,0.4895773427022322,1.7777994979733651,1.0,1.0
372.3917062545689,-0.9973146555543415,5.9199462740876925,2.0,0.8251420415073916,-1.1312196404933717e-08,0.08,8.774002177610021e-09,6.937697256625271e-15,0.9999999912259907,-0.9999999996344162,0.3333333304086636,0.11111111738696619,0.2777777811289631,0.2000000017109327,0.2777777811289631,0.2000000017109327,1.0,-0.5555555505592444,-0.6527697695392705,0.48957734292720173,1.7777994979888843,1.0,1.0
375.549049094827,-0.9973372319743313,5.928389086095336,2.0,0.8251420414130841,-1.1029274178236433e-08,0.08,8.554561206435025e-09,6.707314613541026e-15,0.9999999914454321,-0.9999999996435596,0.3333333304818107,0.11111111723000469,0.2777777810451487,0.20000000166814166,0.2777777810451487,0.20000000166814166,1.0,-0.5555555506842037,-0.6527697703577051,0.48957734314654516,1.7777994980040153,1.0,1.0
378.73316163388347,-0.9973596185882273,5.936831898102984,2.0,0.8251420413211354,-1.0753427942105615e-08,0.08,8.340608533352082e-09,6.4845823708725596e-15,0.9999999916593849,-0.9999999996524743,0.3333333305531283,0.11111111707696894,0.2777777809634306,0.20000000162642081,0.2777777809634306,0.20000000162642081,1.0,-0.5555555508060374,-0.6527697711556699,0.4895773433604025,1.777799498018768,1.0,1.0
381.9442708400472,-0.997381816991781,5.945274710110628,2.0,0.8251420412314863,-1.0484480723349438e-08,0.08,8.132006894042554e-09,6.269246478986599e-15,0.999999991867987,-0.999999999661166,0.33333333062266235,0.11111111692776057,0.27777778088375626,0.20000000158574344,0.27777778088375626,0.20000000158574344,1.0,-0.5555555509248247,-0.6527697719336779,0.4895773435689116,1.7777994980331517,1.0,1.0
385.182605605994,-0.9974038287673278,5.953717522118271,2.0,0.8251420411440795,-1.0222259974942789e-08,0.08,7.928622457217613e-09,6.0610613245681685e-15,0.9999999920713714,-0.9999999996696404,0.3333333306904571,0.11111111678228411,0.27777778080607457,0.2000000015460834,0.27777778080607457,0.2000000015460834,1.0,-0.5555555510406429,-0.6527697726922251,0.48957734377220513,1.7777994980471759,1.0,1.0
388.44839676507854,-0.9974256554839,5.962160334125919,2.0,0.8251420410588588,-9.966597465327476e-09,0.08,7.730324738757254e-09,5.85978945047303e-15,0.9999999922696691,-0.9999999996779028,0.33333333075655636,0.11111111664044596,0.27777778073033565,0.2000000015074152,0.27777778073033565,0.2000000015074152,1.0,-0.5555555511535615,-0.6527697734318029,0.4895773439704143,1.7777994980608494,1.0,1.0
391.741877107784,-0.9974472986973387,5.970603146133563,2.0,0.8251420409757693,-9.717329170481047e-09,0.08,7.53698651799662e-09,5.665201284882983e-15,0.9999999924630076,-0.9999999996859585,0.3333333308210025,0.11111111650215524,0.2777777806564911,0.2000000014697142,0.2777777806564911,0.2000000014697142,1.0,-0.5555555512636577,-0.6527697741528833,0.48957734416366666,1.77779949807418,1.0,1.0
395.06328139832425,-0.9974687599504046,5.9790459581412065,2.0,0.8251420408947578,-9.474295168684041e-09,0.08,7.348483756105307e-09,5.477074879454471e-15,0.9999999926515111,-0.9999999996938129,0.33333333088383704,0.11111111636732315,0.27777778058449354,0.20000000143295626,0.27777778058449354,0.20000000143295626,1.0,-0.555555551370999,-0.6527697748559307,0.489577344352086,1.7777994980871779,1.0,1.0
398.4128463913727,-0.9974900407728879,5.98748877014885,2.0,0.8251420408157728,-9.237339537920242e-09,0.08,7.1646955165088885e-09,5.29519565616343e-15,0.9999999928352991,-0.9999999997014707,0.3333333309450997,0.11111111623586342,0.27777778051429647,0.20000000139711735,0.27777778051429647,0.20000000139711735,1.0,-0.5555555514756563,-0.6527697755413923,0.489577344535792,1.7777994980998508,1.0,1.0
401.7908108489411,-0.9975111426817176,5.995931582156498,2.0,0.8251420407387631,-9.006310255842349e-09,0.08,6.985503887300235e-09,5.119356162556276e-15,0.9999999930144908,-0.999999999708937,0.33333333100483026,0.1111111161076915,0.2777777804458551,0.20000000136217497,0.2777777804458551,0.20000000136217497,1.0,-0.555555551577696,-0.6527697762097109,0.4895773447149037,1.7777994981122063,1.0,1.0
405.1974155573934,-0.9975320671810692,6.004374394164142,2.0,0.8251420406636794,-8.781059102240126e-09,0.08,6.8107939055917685e-09,4.94935583512876e-15,0.9999999931892011,-0.9999999997162167,0.333333331063067,0.11111111598272513,0.2777777803791255,0.20000000132810644,0.2777777803791255,0.20000000132810644,1.0,-0.555555551677184,-0.6527697768613147,0.48957734488953597,1.7777994981242533,1.0,1.0
408.6329033446178,-0.9975528157624726,6.0128172061717855,2.0,0.8251420405904735,-8.56144156394693e-09,0.08,6.6404534837589986e-09,4.785000770561713e-15,0.9999999933595418,-0.9999999997233142,0.33333333111984725,0.11111111586088426,0.27777778031406486,0.20000000129489,0.27777778031406486,0.20000000129489,1.0,-0.5555555517741834,-0.652769777496622,0.4895773450598007,1.7777994981359984,1.0,1.0
